Year,Mean Absolute Error,Time Spent (s),Error for each fold
2005,-2.0160853171333555,1.369999885559082,[-2.3503029  -2.23002984 -1.6929495  -1.93680765 -1.87033671]
2006,-0.64541513848926535,1.4509999752044678,[-0.47120012 -0.56813167 -0.78757659 -0.77919352 -0.6209738 ]
2007,-0.39479643511282153,1.3680000305175781,[-0.43215188 -0.42734494 -0.36373114 -0.46004883 -0.29070539]
2008,-0.44173314239475214,1.3870000839233398,[-0.44822183 -0.4911741  -0.43164399 -0.48032055 -0.35730523]
2009,-0.43358952848208981,1.4539999961853027,[-0.40004794 -0.36340086 -0.42333091 -0.54092281 -0.44024511]
2010,-0.49363879551549561,1.680999994277954,[-0.4352282  -0.51123483 -0.52317518 -0.39667236 -0.60188342]
2011,-0.49933937112176585,1.3989999294281006,[-0.51743504 -0.51122274 -0.54808588 -0.49820016 -0.42175304]
2012,-0.44788774726910141,1.3680000305175781,[-0.44269882 -0.41000361 -0.43883385 -0.4338438  -0.51405866]
2013,-0.43063482767217892,1.4279999732971191,[-0.30709848 -0.43956236 -0.42767193 -0.43821225 -0.54062912]
2014,-0.49058401974492849,1.24399995803833,[-0.54617372 -0.47275057 -0.4614799  -0.53947708 -0.43303884]
