algo=RBF,nf=5,allFeatures=0,rankMethod=0,averageScore=-17.135238,sumTime=17.920000
algo=LAS,nf=5,allFeatures=0,rankMethod=0,averageScore=-3.701234,sumTime=18.631000
algo=RID,nf=5,allFeatures=0,rankMethod=0,averageScore=-3.801733,sumTime=18.304000
algo=ELA,nf=5,allFeatures=0,rankMethod=0,averageScore=-2.877147,sumTime=16.410000
algo=RBF,nf=10,allFeatures=0,rankMethod=0,averageScore=-17.170297,sumTime=16.094000
algo=LAS,nf=10,allFeatures=0,rankMethod=0,averageScore=-3.687528,sumTime=15.851000
algo=RID,nf=10,allFeatures=0,rankMethod=0,averageScore=-3.658267,sumTime=16.419000
algo=ELA,nf=10,allFeatures=0,rankMethod=0,averageScore=-2.864348,sumTime=15.575000
algo=RBF,nf=15,allFeatures=0,rankMethod=0,averageScore=-17.238897,sumTime=17.428000
algo=LAS,nf=15,allFeatures=0,rankMethod=0,averageScore=-3.681097,sumTime=17.473000
algo=RID,nf=15,allFeatures=0,rankMethod=0,averageScore=-3.674786,sumTime=21.291000
algo=ELA,nf=15,allFeatures=0,rankMethod=0,averageScore=-2.928591,sumTime=20.040000
algo=RBF,nf=20,allFeatures=0,rankMethod=0,averageScore=-17.238894,sumTime=18.401000
algo=LAS,nf=20,allFeatures=0,rankMethod=0,averageScore=-3.538509,sumTime=17.951000
algo=RID,nf=20,allFeatures=0,rankMethod=0,averageScore=-3.487539,sumTime=20.891000
algo=ELA,nf=20,allFeatures=0,rankMethod=0,averageScore=-2.907137,sumTime=18.236000
algo=RBF,nf=25,allFeatures=0,rankMethod=0,averageScore=-17.238893,sumTime=17.637000
algo=LAS,nf=25,allFeatures=0,rankMethod=0,averageScore=-3.503639,sumTime=16.256000
algo=RID,nf=25,allFeatures=0,rankMethod=0,averageScore=-3.372650,sumTime=16.897000
algo=ELA,nf=25,allFeatures=0,rankMethod=0,averageScore=-2.947800,sumTime=16.756000
algo=RBF,nf=30,allFeatures=0,rankMethod=0,averageScore=-17.238897,sumTime=16.390000
algo=LAS,nf=30,allFeatures=0,rankMethod=0,averageScore=-3.499290,sumTime=16.218000
algo=RID,nf=30,allFeatures=0,rankMethod=0,averageScore=-3.294992,sumTime=17.016000
algo=ELA,nf=30,allFeatures=0,rankMethod=0,averageScore=-3.055477,sumTime=18.049000
algo=RBF,nf=5,allFeatures=0,rankMethod=1,averageScore=-17.190422,sumTime=14.337000
algo=LAS,nf=5,allFeatures=0,rankMethod=1,averageScore=-4.241685,sumTime=13.998000
algo=RID,nf=5,allFeatures=0,rankMethod=1,averageScore=-4.246437,sumTime=14.340000
algo=ELA,nf=5,allFeatures=0,rankMethod=1,averageScore=-3.212469,sumTime=13.345000
algo=RBF,nf=10,allFeatures=0,rankMethod=1,averageScore=-17.120199,sumTime=15.056000
algo=LAS,nf=10,allFeatures=0,rankMethod=1,averageScore=-3.517275,sumTime=14.883000
algo=RID,nf=10,allFeatures=0,rankMethod=1,averageScore=-3.438232,sumTime=15.420000
algo=ELA,nf=10,allFeatures=0,rankMethod=1,averageScore=-2.616381,sumTime=15.038000
algo=RBF,nf=15,allFeatures=0,rankMethod=1,averageScore=-17.238815,sumTime=15.115000
algo=LAS,nf=15,allFeatures=0,rankMethod=1,averageScore=-3.487415,sumTime=14.498000
algo=RID,nf=15,allFeatures=0,rankMethod=1,averageScore=-3.187597,sumTime=15.880000
algo=ELA,nf=15,allFeatures=0,rankMethod=1,averageScore=-2.644340,sumTime=14.752000
algo=RBF,nf=20,allFeatures=0,rankMethod=1,averageScore=-17.238773,sumTime=15.131000
algo=LAS,nf=20,allFeatures=0,rankMethod=1,averageScore=-3.479796,sumTime=14.723000
algo=RID,nf=20,allFeatures=0,rankMethod=1,averageScore=-3.049054,sumTime=15.423000
algo=ELA,nf=20,allFeatures=0,rankMethod=1,averageScore=-2.629553,sumTime=14.845000
algo=RBF,nf=25,allFeatures=0,rankMethod=1,averageScore=-17.238900,sumTime=15.142000
