Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-5.2153169777122175,0.2990000247955322,[-3.87706133 -9.2125273  -6.14552744 -3.01331558 -3.82815324]
1961,-3.9371686179353942,0.3059999942779541,[-2.78014654 -4.74166952 -5.13572875 -3.12035074 -3.90794755]
1962,-4.1663403429359551,0.2999999523162842,[-3.32038142 -6.97899891 -4.68506517 -2.8151368  -3.03211941]
1963,-3.3884485323562159,0.2929999828338623,[-2.86912687 -3.54444837 -3.89180811 -3.09157244 -3.54528687]
1964,-6.0994199426566533,0.30699992179870605,[ -4.33423226  -4.13394139  -5.74216785 -11.28063037  -5.00612783]
1965,-3.4598101960767962,0.3540000915527344,[-2.86823551 -3.65201234 -3.94188528 -3.11630449 -3.72061336]
1966,-4.085862467072837,0.34800004959106445,[-3.14420724 -3.56637428 -4.86131665 -5.64555326 -3.2118609 ]
1967,-4.1699046765507335,0.309999942779541,[-4.44291473 -3.12710505 -4.37197855 -5.58919189 -3.31833316]
1968,-6.1425301465302953,0.3020000457763672,[ -2.63871414 -17.84834467  -2.98879992  -3.28086849  -3.95592351]
1969,-8.7384604974156392,0.33500003814697266,[ -3.62640513 -29.63580656  -3.01937537  -3.6304402   -3.78027522]
1970,-5.9709054234672374,0.568000078201294,[ -3.08159001  -3.18349365 -17.01728582  -3.57147244  -3.00068519]
1971,-4.2853650448179845,0.5429999828338623,[-4.09560025 -3.73385437 -5.3223346  -4.0680851  -4.20695091]
1972,-8.6565212519808963,0.5349998474121094,[ -3.38073008  -9.48544126 -20.31691758  -4.99064956  -5.10886778]
1973,-5.0029942777294227,0.5580000877380371,[-3.49415233 -4.54426372 -7.60299649 -5.24663818 -4.12692067]
1974,-7.1881196996242736,0.5369999408721924,[ -4.01537856  -5.99222862 -16.92425012  -4.59623478  -4.41250642]
1975,-6.1095499909192998,0.5510001182556152,[ -4.56912581  -5.38235021 -11.17069635  -4.18541258  -5.24016501]
1976,-4.7157100613042475,0.5519998073577881,[-3.85878875 -4.58269641 -8.14679856 -2.92693774 -4.06332884]
1977,-3.8569783713004724,0.5920000076293945,[-4.23604466 -3.12281364 -4.55086609 -4.08956793 -3.28559955]
1978,-5.062525102721823,0.5420000553131104,[-4.19891637 -4.47302629 -8.46943754 -4.04804446 -4.12320085]
1979,-8.8758909177264957,0.5260000228881836,[ -4.48028369  -5.5243106  -26.60636588  -3.43172604  -4.33676838]
1980,-4.5555505900823956,0.8040001392364502,[-4.95571197 -3.12282932 -8.56295101 -3.37210856 -2.76415209]
1981,-6.8758462963173361,0.6609997749328613,[ -4.33352748  -3.15812056 -20.53757077  -2.88745178  -3.46256089]
1982,-4.2680754255121984,0.689000129699707,[-3.37166752 -5.26044133 -5.40690102 -3.55012949 -3.75123776]
1983,-3.4905526462614738,0.6809999942779541,[-2.98434136 -3.23742807 -4.51189862 -3.72364061 -2.99545457]
1984,-3.7002677050349888,0.7070000171661377,[-3.07213345 -3.47077885 -4.94757052 -3.11356237 -3.89729333]
1985,-3.9307289001832579,0.7720000743865967,[-3.66565771 -5.16054047 -5.01440213 -2.60275815 -3.21028605]
1986,-3.4987988885366699,0.6539998054504395,[-3.27385119 -3.34114406 -4.44338238 -3.27187781 -3.163739  ]
1987,-4.5106354007063647,0.7100000381469727,[-3.07902662 -2.85304462 -7.38798505 -4.98420465 -4.24891608]
1988,-4.623441106928281,0.7039999961853027,[-3.10943659 -3.02107865 -9.92615366 -3.3791126  -3.68142404]
1989,-4.5885415449446585,0.7109999656677246,[-3.42954023 -3.23882012 -9.40130175 -2.6090487  -4.26399692]
1990,-5.005298490486302,0.9800000190734863,[-4.09172532 -4.63271088 -8.19874578 -3.46855431 -4.63475617]
1991,-5.5138232830340375,1.0180001258850098,[-5.19968254 -5.278714   -9.00303164 -3.90413756 -4.18355066]
1992,-3.8038934231510013,0.8619999885559082,[-4.05348036 -2.89477115 -4.60733868 -3.28821557 -4.17566136]
1993,-4.09268178926028,0.8090000152587891,[-3.55099709 -2.6314468  -5.31050179 -3.80500099 -5.16546227]
1994,-4.0272826357989233,0.8199999332427979,[-4.19591785 -2.24801169 -6.43110728 -3.62406822 -3.63730814]
1995,-3.993671093884136,0.9490001201629639,[-4.02310644 -3.64734806 -5.19880645 -4.08387828 -3.01521624]
1996,-5.9459304669695614,0.8489999771118164,[-7.10619623 -4.37100929 -9.20370224 -4.33087955 -4.71786503]
1997,-3.1987764447443801,0.9229998588562012,[-2.8126605  -3.44871265 -3.90463622 -2.81740214 -3.01047071]
1998,-3.1141012966668518,0.9609999656677246,[-2.9552255  -2.95962614 -3.8922814  -2.42825219 -3.33512126]
1999,-3.0982609615951797,0.9110000133514404,[-2.89029032 -2.55076977 -3.64595227 -2.84419542 -3.56009703]
2000,-2.8505891062946231,1.1730000972747803,[-2.35453808 -2.70128696 -4.02590322 -2.63811938 -2.5330979 ]
2001,-2.7893370948225256,1.0699999332427979,[-2.49119458 -2.78454977 -3.05865766 -2.22605446 -3.386229  ]
2002,-2.8846417563097178,1.1150000095367432,[-2.40186253 -2.11762454 -4.56867479 -2.49321635 -2.84183057]
2003,-3.6911598638700509,1.0789999961853027,[-3.03117381 -3.05432654 -5.95759606 -3.81195469 -2.60074822]
2004,-2.8815031623837344,1.1590001583099365,[-3.08648341 -2.45385487 -4.71848858 -2.14397764 -2.00471131]
2005,-2.7117055445703961,1.3809998035430908,[-2.87289727 -2.69726885 -3.33039644 -2.17000367 -2.48796149]
2006,-2.6686588026020681,1.4350001811981201,[-2.92280237 -2.45250642 -4.03514239 -1.76012506 -2.17271777]
2007,-2.4775557747071928,1.3609998226165771,[-2.1734697  -2.11273978 -3.33239318 -2.17256776 -2.59660845]
2008,-3.4645320961720367,1.440999984741211,[-2.93350939 -2.04761555 -6.73021841 -2.49189984 -3.1194173 ]
2009,-2.5124039245098704,1.4260001182556152,[-2.69126456 -2.33912738 -3.30868984 -2.01903181 -2.20390603]
2010,-2.8306592479136481,1.7409999370574951,[-2.07134004 -2.48163363 -3.60320295 -3.0778612  -2.91925842]
2011,-5.1095585376440775,1.4620001316070557,[-3.8836922  -4.94950064 -6.7218175  -4.42465472 -5.56812763]
2012,-2.4898159248595744,1.437999963760376,[-2.7260712  -2.53177747 -2.68979102 -1.94695102 -2.55448893]
2013,-1.8856118286318377,1.4069998264312744,[-1.65806817 -2.26411953 -2.44702813 -1.58811537 -1.47072795]
