Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.3640069161470927,1.2939999103546143,[-1.15658985 -1.11506863 -1.74177376 -1.32074067 -1.48586168]
2005,-1.1796723657569106,1.4149999618530273,[-1.14548633 -0.98506774 -1.16775194 -1.41596765 -1.18408817]
2006,-0.67648830496949008,1.318000078201294,[-0.69735794 -0.60112031 -0.67924943 -0.7145183  -0.69019554]
2007,-0.43941654141032488,1.4029998779296875,[-0.45003888 -0.46887709 -0.48373597 -0.44525074 -0.34918002]
2008,-0.46478041631469702,1.3340001106262207,[-0.27856573 -0.46517697 -0.58526403 -0.56697384 -0.42792151]
2009,-0.40033459613457012,1.431999921798706,[-0.35598234 -0.46530797 -0.37619981 -0.41315139 -0.39103147]
2010,-0.56503714387673143,1.633000135421753,[-0.41390462 -0.45190659 -0.62207161 -0.60584796 -0.73145494]
2011,-0.57990573550312641,1.4909999370574951,[-0.47179007 -0.46431852 -0.63252755 -0.59290507 -0.73798746]
2012,-0.47089494022216716,1.6380000114440918,[-0.32810169 -0.41819066 -0.51953005 -0.50532004 -0.58333225]
2013,-0.46832693302102885,1.4069998264312744,[-0.42476862 -0.36650741 -0.56165331 -0.42277906 -0.56592627]
2014,-0.51242370599230525,1.3660001754760742,[-0.37614312 -0.3383623  -0.60227916 -0.67229546 -0.57303848]
