Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-1255.6517009665197,1.002000093460083,[-1765.03895986  -734.62419081 -1631.2346262  -1050.22993027 -1097.13079768]
2002,-1161.6531352152924,1.1710000038146973,[-1484.96697764  -836.52969799 -1569.2706208   -930.47739063  -987.02098901]
2003,-1678.2260930362572,1.121999979019165,[-2106.94483028 -1165.42725393 -1787.08493206 -1941.65267339 -1390.02077552]
2004,-1168.8091947489102,1.0920000076293945,[-1434.71414829  -812.70418994 -1634.66905766 -1188.84635203  -773.11222583]
2005,-1213.1617825902297,1.4219999313354492,[-1410.39395391  -990.02444261 -1836.75025128  -979.46987499  -849.17039016]
2006,-1149.470742399973,1.4270000457763672,[-1397.00637949  -849.83619289 -1484.94971755  -989.56251832 -1025.99890375]
2007,-1344.4478381089993,1.375,[-1193.15725294 -1003.58431665 -1784.51180366 -1373.73560048 -1367.2502168 ]
2008,-1319.1135361580596,1.440999984741211,[-1270.90220738  -992.71159647 -1668.83310718 -1369.10351132 -1294.01725844]
2009,-1292.5073602100745,1.4089999198913574,[ -965.43184631  -803.78110317 -1692.10596311 -1766.56783639 -1234.65005207]
2010,-1390.220498973247,1.689000129699707,[ -952.98433855  -996.62226132 -2010.62430833 -1592.13787045 -1398.73371622]
2011,-1523.8435062653748,1.4769999980926514,[ -798.25412695 -1037.57382894 -1639.440879   -2763.63871147 -1380.30998497]
