Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-20.189656862745096,0.7220001220703125,[-20.6254902  -24.53529412 -16.5        -22.6875     -16.6       ]
1998,-18.637894736842103,0.7779998779296875,[-20.         -24.02368421 -15.42105263 -17.44473684 -16.3       ]
1999,-19.633071895424838,0.749000072479248,[-21.41111111 -22.07777778 -17.         -20.94117647 -16.73529412]
2000,-19.598126361655773,0.9270000457763672,[-20.71111111 -22.29259259 -18.11111111 -20.41111111 -16.46470588]
2001,-18.91,0.8250000476837158,[-21.49333333 -20.34       -18.24666667 -17.6        -16.87      ]
2002,-17.798614182692305,0.8579998016357422,[-19.83846154 -20.69538462 -15.98076923 -17.15999399 -15.31846154]
2003,-16.859445463768004,0.8350000381469727,[-19.47941216 -20.39845305 -14.18742776 -16.75       -13.48193435]
2004,-15.976659034126026,0.876000165939331,[-17.99582983 -18.74086022 -14.89516129 -16.06384622 -12.18759761]
2005,-15.765944782515685,1.060999870300293,[-17.66204046 -18.43059198 -15.59346012 -15.42817998 -11.71545138]
2006,-15.492048292771335,1.0789999961853027,[-16.7352572  -18.46009503 -14.07553853 -15.24717548 -12.94217522]
2007,-16.164130500289275,1.0900001525878906,[-17.47961692 -19.08332062 -14.08338062 -16.14004864 -14.0342857 ]
2008,-16.051066374655299,1.1609997749328613,[-18.17856331 -18.50110299 -13.72679687 -16.54734694 -13.30152177]
2009,-15.619990010158768,1.1130001544952393,[-18.02676727 -17.37746282 -13.30365072 -16.8350891  -12.55698014]
2010,-15.635926628356041,1.3339998722076416,[-18.75222948 -17.39166661 -13.45858726 -16.51275655 -12.06439323]
2011,-15.37222796074602,1.1850001811981201,[-17.84827711 -16.64181693 -13.67962583 -15.47785714 -13.21356279]
2012,-15.779183749589151,1.1309998035430908,[-17.66343369 -17.04545454 -14.24221595 -15.61142857 -14.333386  ]
2013,-15.586821423339785,1.3980000019073486,[-17.45673469 -16.97235962 -12.62914286 -16.6176251  -14.25824485]
2014,-15.575716498496501,1.3540000915527344,[-16.23772635 -17.84909091 -13.36844845 -16.42447524 -13.99884153]
