Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.3571981135798807,1.0900001525878906,[-1.10651522 -1.22070215 -1.67850063 -1.33346432 -1.44680824]
2005,-1.2839262312541266,1.4570000171661377,[-1.14081282 -1.22275776 -1.25130284 -1.39811032 -1.40664741]
2006,-0.95203009961504748,1.3580000400543213,[-0.9796562  -0.82403426 -0.96773969 -1.08899001 -0.89973034]
2007,-0.83636673227958869,1.3599998950958252,[-0.97366011 -0.75828381 -0.82796902 -0.85707621 -0.76484451]
2008,-0.74933743275668607,1.4200000762939453,[-0.62476499 -0.70719154 -0.88284528 -0.77390733 -0.75797803]
2009,-0.72328373915723743,1.4479999542236328,[-0.68857323 -0.77772486 -0.68779837 -0.74672839 -0.71559384]
2010,-0.72568374903195199,1.7249999046325684,[-0.54325366 -0.65959948 -0.88686608 -0.6932536  -0.84544592]
2011,-0.78316748899903899,1.4900000095367432,[-0.66139862 -0.6736476  -0.85158527 -0.81936641 -0.90983955]
2012,-0.77663542864227197,1.3840000629425049,[-0.6345401  -0.70201847 -0.91031412 -0.82579178 -0.81051267]
2013,-0.73333481853653082,1.3480000495910645,[-0.60706021 -0.59909765 -0.8988717  -0.72326288 -0.83838165]
2014,-0.7890382804283228,1.3259999752044678,[-0.6494488  -0.47695519 -0.96203882 -1.01910108 -0.83764751]
