Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-1.8148477414925506,1.4560000896453857,[-2.21686508 -1.34049801 -2.56908194 -1.4641849  -1.48360879]
2005,-1.1246161999762232,1.497999906539917,[-1.13039812 -1.06330222 -1.21031703 -1.27744608 -0.94161755]
2006,-0.59706628234033077,1.746000051498413,[-0.56252661 -0.6182333  -0.59088118 -0.54052082 -0.6731695 ]
2007,-0.39178834290625558,1.569000005722046,[-0.31396005 -0.48728999 -0.36825599 -0.35709381 -0.43234187]
2008,-0.47286067583351776,1.758000135421753,[-0.42147204 -0.58084255 -0.44367996 -0.45351299 -0.46479584]
2009,-0.51350953741968308,1.6159999370574951,[-0.43716544 -0.55313712 -0.46699655 -0.55381228 -0.55643629]
2010,-0.58459688192833847,1.6559998989105225,[-0.58234385 -0.53853005 -0.58898786 -0.44482368 -0.76829896]
2011,-0.5959209447192515,1.433000087738037,[-0.49747645 -0.60280109 -0.58086202 -0.60080228 -0.69766289]
2012,-0.53052207824797737,1.4149999618530273,[-0.44212602 -0.50385095 -0.5675791  -0.50024212 -0.6388122 ]
2013,-0.49543100576382076,1.3859999179840088,[-0.4352107  -0.5882873  -0.51217807 -0.45933875 -0.48214021]
2014,-0.54865115678401788,1.3640000820159912,[-0.48624001 -0.45615398 -0.62484081 -0.52493031 -0.65109068]
