Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-26.305265351431046,0.2539999485015869,[-26.17742708 -28.38624218 -28.71968049 -13.96701615 -34.27596085]
1961,-37.353751288604244,0.29400014877319336,[-59.21820442 -32.73744961 -39.08027992 -26.65878572 -29.07403678]
1962,-22.985635497822834,0.3399999141693115,[-33.85687921 -24.22322981 -23.50213848 -13.77619863 -19.56973137]
1963,-28.103777332894104,0.26999998092651367,[-31.50154228 -19.71353634 -27.48894035 -16.8257632  -44.98910449]
1964,-146.50623002756271,0.26200008392333984,[-126.35163942  -94.40280072 -210.81981141 -195.18113371 -105.77576488]
1965,-27.622552498193649,0.3529999256134033,[-29.05410585 -21.66176896 -30.46199484 -27.75713175 -29.17776109]
1966,-42.400448295400771,0.3020000457763672,[-43.61639543 -24.5105962  -66.38519896 -30.79873312 -46.69131777]
1967,-63.54974148974226,0.3559999465942383,[-41.60813933 -41.67027701 -85.48404012 -92.45992563 -56.52632536]
1968,-40.179217056448472,0.3640000820159912,[-36.28782823 -29.41287634 -53.59924003 -45.97521113 -35.62092955]
1969,-351.59388283200315,0.31800007820129395,[-334.32027911 -236.00165836 -648.03568492 -266.13080002 -273.48099175]
1970,-88.278090663537597,0.6159999370574951,[ -59.6005772   -72.74041208 -104.27962697 -118.3446436   -86.42519347]
1971,-62.777615265797976,0.5329999923706055,[-79.58999109 -44.18684198 -74.37945774 -56.28913822 -59.4426473 ]
1972,-112.49525542158032,0.5559999942779541,[-150.97327004  -73.20570349 -123.57449455 -121.37294244  -93.34986659]
1973,-382.41299139285877,0.5099999904632568,[-343.34414684 -183.13895811 -532.45456436 -618.33761363 -234.78967403]
1974,-502.49074733499793,0.5,[-1067.07136121  -206.63758344  -533.2859335   -403.05974374  -302.39911479]
1975,-177.60757739258264,0.5250000953674316,[-253.32729202 -143.8570903  -208.76825577 -205.31989415  -76.76535472]
1976,-122.37024668101037,0.5309998989105225,[-165.02563465 -129.29044431 -138.70878918  -96.88531759  -81.94104768]
1977,-417.64535493016126,0.5150001049041748,[-731.84762466 -185.43947082 -519.89716369 -477.24341975 -173.79909573]
1978,-274.13838857740643,0.5389997959136963,[-360.66146253 -229.43044302 -337.75752669 -234.54155598 -208.30095467]
1979,-729.02796107710776,0.5120000839233398,[-1215.08722151  -523.20530235  -829.82695023  -550.21710311  -526.80322819]
1980,-453.73043800286842,0.7669999599456787,[-632.90891488 -346.03859117 -488.75045785 -404.71348098 -396.24074513]
1981,-292.92079907290002,0.6480000019073486,[-440.94455682 -146.05760761 -325.58496824 -284.696271   -267.32059169]
1982,-308.90096380266857,0.6130001544952393,[-486.10108575 -222.00872871 -248.60731974 -292.87639257 -294.91129224]
1983,-261.3350203248358,0.6689999103546143,[-339.93842404 -227.199812   -264.37889205 -285.1164286  -190.04154494]
1984,-194.33763926190073,0.6979999542236328,[-252.19051183 -145.80647478 -141.60539581 -262.97867324 -169.10714064]
1985,-708.75399103656287,0.8680000305175781,[-1067.16445159  -371.17291231  -881.02066164  -785.82588808  -438.58604156]
1986,-464.98182289749593,0.6740000247955322,[-626.78285536 -309.85932534 -672.94587082 -400.25419283 -315.06687013]
1987,-324.76090404670151,0.8229999542236328,[-412.12742051 -244.27608245 -426.13890724 -316.88808287 -224.37402716]
1988,-320.34316082871686,0.7920000553131104,[-496.42868939 -228.55952443 -383.01349418 -263.25997476 -230.45412137]
1989,-599.8189189815389,0.7060000896453857,[-720.08518895 -550.73293758 -855.19153435 -442.1835307  -430.90140333]
1990,-320.12689696614365,0.9069998264312744,[-278.12756725 -391.38182058 -454.03831832 -262.35940403 -214.72737466]
1991,-363.93339112828204,0.8880000114440918,[-497.81714339 -477.80870873 -424.94910142 -258.05595302 -161.03604908]
1992,-495.7884221425162,1.1549999713897705,[-378.77297427 -534.17462756 -705.14927737 -420.74981374 -440.09541777]
1993,-471.60862505137754,0.8289999961853027,[-832.51275503 -238.21816168 -608.54572147 -411.94552912 -266.82095795]
1994,-672.79938024876458,1.1200001239776611,[ -815.40237847  -472.75201786 -1183.32143363  -463.91477441  -428.60629688]
1995,-826.91900333069077,0.9479999542236328,[-1037.48537941  -862.27736422 -1019.04802221  -703.45721069  -512.32704013]
1996,-492.95865613744479,1.1459999084472656,[-539.22845243 -566.40602209 -529.59840723 -477.32042601 -352.23997293]
1997,-987.27985513245005,1.0600001811981201,[-1520.86940618  -813.1070855  -1599.66316162  -582.47416316  -420.2854592 ]
1998,-1179.3255717424656,1.0859999656677246,[-1765.90101359  -828.99154926 -1523.20464608 -1024.78475834  -753.74589144]
1999,-770.46722400291219,1.1929998397827148,[-1050.87767668  -659.66675618  -820.81022641  -728.90482787  -592.07663287]
2000,-365.83237577525608,1.2110002040863037,[-397.36730358 -219.24797424 -572.94886317 -339.61142201 -299.98631588]
2001,-327.1836736651041,0.9900000095367432,[-413.23640363 -301.53512592 -476.58904381 -221.35872434 -223.19907063]
2002,-657.2415832359286,1.065999984741211,[-885.00418916 -611.21093713 -845.85820907 -518.40097854 -425.73360228]
2003,-471.88082060698116,1.0179998874664307,[-666.04688493 -585.18238689 -504.00929459 -351.02203336 -253.14350327]
2004,-612.95475482039944,1.178999900817871,[-711.55126937 -773.44973491 -738.60730573 -542.1936562  -298.97180789]
2005,-1442.1194683033812,1.4640002250671387,[-1608.70800614 -1634.00422673 -1470.12334339 -1570.2350723   -927.52669296]
2006,-768.87386831988783,1.3549997806549072,[ -975.52566943  -552.68226715 -1242.25918927  -682.10261995  -391.7995958 ]
2007,-1268.2257167084786,1.3550000190734863,[-1487.80723127 -1259.85014718 -1572.02590846 -1126.32242139  -895.12287525]
2008,-1157.2767261848458,1.374000072479248,[-1286.31882917 -1025.94510162 -1708.67131512 -1006.01127334  -759.43711168]
2009,-1067.5423449777106,1.3540000915527344,[-1406.99585976  -974.34197566 -1345.72985603 -1030.93538321  -579.70865023]
2010,-1069.4681039363381,1.6389999389648438,[-1359.28241759  -725.78527718 -1438.14996129 -1073.01794687  -751.10491675]
2011,-915.84217752339316,1.36899995803833,[-1118.22968113  -797.79140529 -1199.58595163 -1012.83467066  -450.7691789 ]
2012,-609.28822455851548,1.2880001068115234,[-536.12830923 -555.51609274 -980.03917971 -491.06890766 -483.68863345]
2013,-468.42321620754717,1.3559999465942383,[-583.52389312 -379.0203502  -602.99752192 -428.85487568 -347.71944011]
