Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-4.1061321152519552,0.3320000171661377,[-4.38891033 -4.49297398 -4.28866893 -3.79694438 -3.56316295]
1961,-3.8357783553036788,0.32200002670288086,[-3.90036317 -4.06539442 -4.3077023  -3.49183671 -3.41359518]
1962,-4.1970983819097913,0.29600000381469727,[-4.65384995 -4.24938363 -5.02508786 -2.98852489 -4.06864558]
1963,-3.2857140277442212,0.3019998073577881,[-2.66082547 -2.9075465  -3.21938907 -3.24956125 -4.39124784]
1964,-6.8145238470875267,0.32400012016296387,[ -5.7194707   -5.21547947  -4.8370381  -10.98033654  -7.32029442]
1965,-3.8248784303583028,0.3819999694824219,[-3.43133762 -2.81688379 -4.60348507 -4.54978764 -3.72289804]
1966,-3.6787167744731208,0.3259999752044678,[-3.48863763 -2.37703053 -3.05620035 -5.94829694 -3.52341843]
1967,-3.9307761877865888,0.40000009536743164,[-4.64638865 -2.00557457 -3.93914706 -5.9071208  -3.15564986]
1968,-3.189178181890187,0.33299994468688965,[-2.65047209 -2.79043259 -3.03515309 -3.65507777 -3.81475537]
1969,-3.2754301179048397,0.3250000476837158,[-4.11613089 -2.03048281 -2.57919846 -3.66167235 -3.98966608]
1970,-3.5504679555451792,0.5829999446868896,[-3.14602085 -2.55440505 -4.43784694 -3.71526944 -3.89879749]
1971,-5.0902917625067161,0.5320000648498535,[-3.61562387 -3.8099561  -8.04668251 -4.20174575 -5.77745058]
1972,-4.4775263711802493,0.5799999237060547,[-3.55532975 -3.02794613 -5.41571166 -5.45785896 -4.93078535]
1973,-4.652339166909341,0.5490000247955322,[-4.45538128 -3.61833673 -4.93166303 -5.79810872 -4.45820607]
1974,-4.9513552511676133,0.5639998912811279,[-4.55642348 -4.21347905 -5.06471098 -4.78560938 -6.13655336]
1975,-5.1328736314626067,0.5840001106262207,[-5.05919117 -3.86716344 -6.85160843 -4.72951067 -5.15689445]
1976,-4.2388121004510726,0.5739998817443848,[-4.85287542 -3.80901203 -4.83939128 -3.08767338 -4.60510839]
1977,-3.7129544084947832,0.6000001430511475,[-4.07386704 -3.07082579 -3.15848531 -4.27766356 -3.98393034]
1978,-4.5111028692873614,0.5559999942779541,[-4.38416246 -3.90335049 -4.13997263 -5.00125305 -5.12677572]
1979,-5.285710537728912,0.5939998626708984,[-5.28503269 -4.19277028 -6.80818536 -4.69890716 -5.44365721]
1980,-4.0144461022581677,0.8010001182556152,[-4.69696346 -3.84825086 -3.58369072 -4.64074531 -3.30258016]
1981,-3.9200321909714013,0.7360000610351562,[-4.64318418 -3.76517468 -4.64413226 -3.35080669 -3.19686314]
1982,-3.9009949954841425,0.7049999237060547,[-3.96268535 -3.91954252 -3.63040373 -4.06053662 -3.93180674]
1983,-3.3992632961508185,0.7200000286102295,[-3.30994778 -3.65038065 -3.2605354  -3.69491873 -3.08053392]
1984,-3.1034215669649812,0.7009999752044678,[-2.94015313 -2.77825072 -2.87494615 -3.57672709 -3.34703074]
1985,-3.5491135329615617,0.8350000381469727,[-3.88953913 -2.93563986 -3.99861989 -3.84968853 -3.07208025]
1986,-3.5174698869914076,0.7760000228881836,[-3.2352031  -2.81409204 -2.84621989 -5.29569078 -3.39614363]
1987,-4.4380298910887914,0.8039999008178711,[-4.47711726 -2.71421854 -4.32273228 -5.78956334 -4.88651803]
1988,-3.7248753893015647,0.7339999675750732,[-3.50937927 -2.6511025  -5.521389   -3.44123833 -3.50126785]
1989,-4.2832854506519125,0.8220000267028809,[-3.86757063 -3.31560566 -6.63131419 -3.2012676  -4.40066917]
1990,-5.4293303866006273,1.065999984741211,[-5.90576897 -4.53993025 -6.67211128 -4.6387653  -5.39007613]
1991,-5.7902547382966514,0.9140000343322754,[-5.83707101 -5.4675848  -7.84094519 -3.87183208 -5.93384061]
1992,-3.8956767190293036,0.9790000915527344,[-4.7150211  -2.60304005 -3.79780409 -3.36699998 -4.99551837]
1993,-4.8434268690446798,0.9759998321533203,[-4.74935544 -3.46819542 -5.57890317 -4.51526288 -5.90541744]
1994,-3.6325430545024062,0.9869999885559082,[-4.26866091 -2.60980191 -3.44216487 -3.53319795 -4.30888963]
1995,-4.0026816429535161,1.071000099182129,[-4.71938899 -4.47935524 -3.87931176 -3.68963521 -3.24571701]
1996,-5.4871409408511154,0.9670000076293945,[-7.89075112 -4.92633622 -5.04591123 -4.43254093 -5.1401652 ]
1997,-3.3167433075947685,0.9690001010894775,[-3.32761824 -3.51558918 -3.9975617  -2.67239255 -3.07055487]
1998,-3.0201503156948761,1.0109999179840088,[-3.37558799 -3.06184647 -3.02785408 -2.31505326 -3.32040977]
1999,-2.8483412673593795,1.0799999237060547,[-3.61476037 -2.07358601 -2.33528318 -2.5108211  -3.70725567]
2000,-3.1619688120650973,1.2230000495910645,[-3.57811495 -2.64671818 -3.31983744 -3.09760011 -3.16757338]
2001,-2.9206286212969976,1.13100004196167,[-3.46248829 -2.21047544 -3.24680771 -2.23301808 -3.4503536 ]
2002,-3.2065826891245357,1.1340000629425049,[-2.64633269 -2.73105611 -4.44708909 -2.75491029 -3.45352527]
2003,-4.0482244035300328,1.1529998779296875,[-3.38128249 -4.01057697 -4.65837303 -3.52482797 -4.66606155]
2004,-2.5856352773878726,1.2160000801086426,[-2.89162156 -2.24325651 -3.64039786 -1.85615842 -2.29674204]
2005,-2.5319285400047393,1.3999998569488525,[-2.84369569 -2.05259777 -3.12094143 -2.09344174 -2.54896606]
2006,-2.4068001344535368,1.5429999828338623,[-3.01562978 -1.87282454 -3.25726126 -1.86834688 -2.01993822]
2007,-3.0154377976299589,1.567000150680542,[-2.28928695 -2.22913305 -5.16099171 -2.21566118 -3.18211609]
