Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-6.2414320265700427,1.0550000667572021,[-6.125      -4.65237616 -6.83330729 -7.10833333 -6.48814335]
2005,-19.214996869631499,1.315000057220459,[-22.2816092  -20.06846928 -15.7811131  -20.00068949 -17.94310328]
2006,-17.738811443443542,1.2899999618530273,[-19.83319944 -15.97307347 -17.04809741 -20.41976289 -15.419924  ]
2007,-17.826293576733271,1.3589999675750732,[-20.02281597 -16.06533211 -17.22439118 -20.5292894  -15.28963924]
2008,-17.925787473064425,1.3550000190734863,[-19.95753394 -16.89590707 -16.98115423 -20.47722926 -15.31711286]
2009,-17.953794009328423,1.3280000686645508,[-20.13020512 -17.12361439 -17.3534451  -19.18110405 -15.98060138]
2010,-17.944554146859453,1.6319999694824219,[-19.54900992 -17.44496361 -17.22119339 -19.68717828 -15.82042553]
2011,-17.723473274105128,1.4040000438690186,[-18.93399573 -17.5948753  -16.70382456 -19.45343546 -15.93123532]
2012,-18.521794264452904,1.373999834060669,[-19.70714537 -18.12203987 -17.63017411 -20.1573576  -16.99225437]
2013,-18.31968017873626,1.5120000839233398,[-19.29961576 -17.87784483 -17.510871   -19.85190805 -17.05816124]
2014,-19.045302818041698,1.190999984741211,[-19.80882101 -18.40988968 -18.46876903 -20.79538434 -17.74365003]
