Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-3520.1880693079961,1.0369999408721924,[-4357.76576956 -2154.1622623  -4102.26935639 -2678.74758145 -4307.99537684]
2002,-4198.7493542109314,1.1050000190734863,[-5424.1331227  -2840.30800252 -4516.45526356 -3333.60256107 -4879.2478212 ]
2003,-4248.2589169898611,1.0950000286102295,[-6213.79526869 -3211.9302343  -4589.6197095  -3001.95756141 -4223.99181104]
2004,-4515.4317795171228,1.1159999370574951,[-5984.64459992 -3294.16056353 -5333.22886421 -3461.07350304 -4504.05136689]
2005,-3606.7201768298291,1.3240001201629639,[-3960.78308194 -2906.48097347 -4957.04113796 -2921.75578023 -3287.53991056]
2006,-5728.0911413205667,1.371999979019165,[-7222.2440804  -3671.31943426 -6855.10739799 -5164.95736874 -5726.82742522]
2007,-5720.5111016459605,1.3799998760223389,[-6597.9910033  -4087.45175581 -6611.20645109 -5225.12063122 -6080.7856668 ]
2008,-5193.4781799424654,1.437000036239624,[-5557.74194574 -3071.9173272  -6293.08161247 -5325.3224082  -5719.32760611]
2009,-4868.4342844153771,1.5079998970031738,[-4832.14063289 -2685.94909332 -5118.90256769 -5875.454493   -5829.72463518]
2010,-4903.1778546868545,2.0870001316070557,[-4403.45620433 -3588.02061554 -4890.23603513 -5850.08058782 -5784.09583062]
2011,-5678.1803885408153,1.5320000648498535,[-5166.7480107  -3929.47321016 -5745.94001165 -6459.00517747 -7089.73553272]
