Year,Mean Absolute Error,Time Spent (s),Error for each fold
2004,-0.82927960126040667,1.122999906539917,[-0.87264522 -1.10482086 -0.58854069 -0.99177338 -0.58861786]
2005,-0.99335850820231175,1.4750001430511475,[-0.99581151 -0.95250307 -1.06098403 -1.0133161  -0.94417783]
2006,-0.72264141473944066,1.4399998188018799,[-0.58322192 -0.64978512 -0.8183677  -0.86151469 -0.70031764]
2007,-0.59777285301005478,1.4110000133514404,[-0.62349586 -0.59837492 -0.62655128 -0.71303547 -0.42740675]
2008,-0.58333068580194403,1.4490001201629639,[-0.58429275 -0.61579932 -0.69139746 -0.56391221 -0.4612517 ]
2009,-0.60888036217373231,1.494999885559082,[-0.67787722 -0.55746248 -0.5534063  -0.70457731 -0.5510785 ]
2010,-0.59160436103074898,1.7209999561309814,[-0.56883708 -0.63197173 -0.63993593 -0.56211201 -0.55516505]
2011,-0.5570623280033431,1.5760002136230469,[-0.54020939 -0.68999114 -0.58264992 -0.5262912  -0.44616998]
2012,-0.56173777767580291,1.3889999389648438,[-0.58074149 -0.56414914 -0.48931418 -0.54330096 -0.63118312]
2013,-0.59904208490021549,1.3929998874664307,[-0.56165931 -0.6465463  -0.57681766 -0.5838317  -0.62635545]
2014,-0.60234657736500119,1.3510000705718994,[-0.59096447 -0.57424978 -0.59422243 -0.67654159 -0.57575462]
