Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-82.711996284943496,0.26399993896484375,[-104.16441776  -66.06744661  -93.63466474  -81.39588075  -68.29757157]
1961,-98.701515990316608,0.37599992752075195,[-141.6719686   -68.43496072  -79.91889228 -116.66117341  -86.82058494]
1962,-86.667180718257526,0.3690001964569092,[ -91.55494812  -76.14703615  -79.57000931 -108.60987051  -77.4540395 ]
1963,-99.529465138469646,0.3509998321533203,[-114.28036452  -75.00973395 -100.76559908 -108.31872471  -99.27290343]
1964,-153.18806911603423,0.3680000305175781,[-155.24424324 -112.0512168  -178.18299337 -169.2379989  -151.22389326]
1965,-114.21225365938945,0.4960000514984131,[-123.04701062  -82.93058687 -131.24264758 -114.77209667 -119.06892657]
1966,-133.21154447844319,0.3619999885559082,[-151.27080477  -87.94056981 -154.41051163 -138.44467574 -133.99116044]
1967,-140.88599032571261,0.39100003242492676,[-166.46744334  -95.98019322 -141.17854971 -137.54112804 -163.26263732]
1968,-135.5221750118483,0.37800002098083496,[-179.50283915  -90.7098189  -127.40673137 -127.33229552 -152.65919012]
1969,-396.32030789394855,0.3689999580383301,[-345.6829016  -295.41293221 -712.64536637 -268.11818043 -359.74215886]
1970,-193.3684129670805,0.6519999504089355,[-178.31165598  -99.97182511 -366.27878869 -190.03170241 -132.24809265]
1971,-204.77847773632763,0.6040000915527344,[-162.80128805  -94.75071162 -425.92721825 -188.80042937 -151.61274139]
1972,-250.78113642284615,0.5509998798370361,[-223.49380846 -112.82260839 -486.8688739  -255.927028   -174.79336336]
1973,-518.14571083810119,0.6310000419616699,[-504.9963068  -253.81136775 -844.24345999 -651.33153976 -336.3458799 ]
1974,-693.0578210955872,0.5910000801086426,[-1117.67256482  -256.29468495 -1221.23267443  -563.36316413  -306.72601715]
1975,-444.72301123539148,0.6319999694824219,[-720.1879896  -215.59169495 -552.3274679  -438.11986871 -297.38803502]
1976,-471.77549917147837,0.6169998645782471,[-717.86161831 -283.56146572 -651.28006395 -434.84788367 -271.32646421]
1977,-568.04390533531898,0.6060001850128174,[-637.93476484 -312.68601849 -985.58559352 -590.22964237 -313.78350745]
1978,-688.35424308223196,0.5859999656677246,[ -938.3569412   -316.93239181 -1075.25468142  -653.30277028  -457.92443069]
1979,-1086.9009427499209,0.5889999866485596,[-1807.56844198  -602.16759572 -1441.38072828  -905.27601233  -678.11193544]
1980,-721.41144868768174,0.9189999103546143,[-1137.62750257  -484.56643614  -854.02013814  -725.90722244  -404.93594417]
1981,-651.65315558411544,0.8680000305175781,[-1036.39820924  -370.63597237  -972.8187005   -525.45036417  -352.96253164]
1982,-588.92040117037857,0.7239999771118164,[-860.27266488 -354.39751002 -806.15087052 -514.86749916 -408.91346127]
1983,-594.48964775604441,0.7580001354217529,[-855.12078896 -391.11645776 -704.77559501 -576.75627805 -444.67911899]
1984,-529.33779288056735,0.7389998435974121,[-728.76912914 -319.02253447 -637.08527634 -581.22196291 -380.59006154]
1985,-669.6570062107379,0.8519999980926514,[ -703.48979963  -397.00601841 -1224.55482613  -614.92276782  -408.31161906]
1986,-746.02120186223942,0.7480001449584961,[ -850.92683931  -442.76011556 -1407.10006259  -602.68808133  -426.63091052]
1987,-726.86489144399013,0.7549998760223389,[ -622.39675135  -389.29335989 -1457.28151051  -749.39065911  -415.96217636]
1988,-665.67899845472004,0.7450001239776611,[ -626.08358058  -430.48912923 -1100.37420195  -633.45416482  -537.9939157 ]
1989,-977.97266858679973,0.7829999923706055,[-1024.50790903  -579.95777855 -1769.03950513  -815.79632803  -700.56182219]
1990,-944.00148010458793,1.0709998607635498,[ -931.85591875  -573.95642554 -1725.2433162   -818.5913465   -670.36039354]
1991,-1009.1361396097411,0.8530001640319824,[-1063.59657715  -582.34528583 -1871.50177357  -870.34928629  -657.88777522]
1992,-1082.6104023377393,0.8529999256134033,[ -857.81997672  -930.25438387 -1894.54899724  -958.41970492  -772.00894895]
1993,-1071.9714960757919,0.8689999580383301,[-1323.17607099  -735.50533541 -2094.44998324  -639.09454864  -567.6315421 ]
1994,-1287.3588773790943,0.8980000019073486,[-1353.87069588  -705.15631595 -2804.12112562  -831.33647681  -742.30977263]
1995,-1264.1380319734283,1.0360000133514404,[-1599.99986926  -748.22820118 -2345.91824953  -939.74380671  -686.80003318]
1996,-1174.7893541869407,0.8949999809265137,[-1390.92010709  -906.38068984 -1969.1747371  -1030.73899292  -576.73224399]
1997,-1546.3230158216825,0.9909999370574951,[-2180.04585356 -1071.98306838 -2569.81929492 -1169.03607146  -740.73079078]
1998,-1334.6273850368764,0.9670000076293945,[-1880.54766734 -1044.8439365  -1787.35935583 -1088.90068589  -871.48527963]
1999,-1364.6887809778693,1.0090000629425049,[-2061.0976554  -1205.81252934 -1462.56270486 -1349.54305037  -744.42796492]
2000,-1108.1063393138033,1.2339999675750732,[-1446.92993222 -1020.88054868 -1351.6336109  -1040.63294387  -680.4546609 ]
2001,-1016.6744518681568,1.1070001125335693,[-1501.37474155  -886.44738913 -1392.33575473  -763.63322303  -539.58115091]
2002,-1235.3696361477707,1.0490000247955322,[-1468.29731795 -1095.3998208  -2085.68191252  -770.87627617  -756.5928533 ]
2003,-1380.9134504739027,1.1659998893737793,[-1677.31969477 -1233.29835959 -2190.93922724 -1060.72510648  -742.28486429]
2004,-1432.0828753936637,1.1649999618530273,[-1560.90314966 -1419.66458274 -2201.88892173 -1193.15592935  -784.80179348]
2005,-2008.2962030987139,1.439000129699707,[-2352.27681959 -2231.11779879 -2568.57577067 -1691.89280146 -1197.61782498]
