Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-10.220370307520357,0.8949999809265137,[ -9.2757927   -9.15868674 -11.85753642 -10.37019397 -10.4396417 ]
1998,-4.6994281574766781,0.931999921798706,[-4.85123306 -3.88802558 -5.43637976 -3.89895943 -5.42254296]
1999,-4.0848738997943403,0.9110000133514404,[-4.78430898 -3.07044254 -4.56929268 -3.74904432 -4.25128098]
2000,-4.5012193344978275,1.1690001487731934,[-5.66257828 -4.51554878 -4.15825909 -3.82093485 -4.34877568]
2001,-4.0789162602156992,1.0479998588562012,[-5.19443103 -4.12049036 -4.02901032 -4.04619099 -3.0044586 ]
2002,-5.1415391713832133,1.0299999713897705,[-4.38073087 -3.97872428 -6.69868686 -5.77408129 -4.87547256]
2003,-3.7826175505803539,1.0520000457763672,[-4.40510148 -2.78963838 -4.49353864 -2.73954209 -4.48526716]
2004,-2.4785637248752175,1.1589999198913574,[-2.47128623 -2.61179629 -2.43899697 -2.14194619 -2.72879295]
2005,-2.701709014338006,1.2990000247955322,[-2.83822363 -2.275638   -3.1385907  -2.4236747  -2.83241804]
2006,-3.3341104731437765,1.5720000267028809,[-3.44261009 -2.46115643 -4.16039963 -2.63982534 -3.96656088]
2007,-2.6339559686076348,1.3640000820159912,[-2.4394309  -2.35030591 -3.11950789 -3.02593855 -2.23459659]
2008,-2.3716150933315068,1.4089999198913574,[-2.55140162 -1.99778522 -3.18054546 -2.26833032 -1.86001284]
2009,-1.8704081148289926,1.4149999618530273,[-1.8878743  -1.92427075 -2.45679459 -1.50960604 -1.57349489]
2010,-2.7804151390345746,1.6590001583099365,[-3.14029468 -2.43454542 -3.06555517 -2.5923125  -2.66936792]
2011,-2.532721763984072,1.4729998111724854,[-2.62490583 -2.23826898 -2.66978148 -2.55602429 -2.57462824]
2012,-2.1286710652821723,1.377000093460083,[-1.69827257 -2.24499788 -2.64264137 -1.74192823 -2.31551527]
2013,-1.3750217257004389,1.3510000705718994,[-1.32976735 -1.29895458 -1.16645182 -1.2606219  -1.81931299]
2014,-1.4800140462586244,1.25,[-1.28286417 -1.75171407 -1.78046508 -1.51677379 -1.06825312]
