Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-9.6477434059188845,0.8970000743865967,[ -9.54888964  -7.74260224 -13.31713268 -11.06713462  -6.56295784]
1998,-10.536268760400215,0.9449999332427979,[ -9.0944954   -8.44368274 -15.06712629 -11.53767913  -8.53836024]
1999,-10.988952389083012,0.940000057220459,[ -9.20238856  -8.9538796  -16.87695579 -12.09516968  -7.81636832]
2000,-10.226222941945444,1.125999927520752,[ -9.67290834  -8.58086267 -15.5712824   -9.68329369  -7.62276759]
2001,-10.097473506412753,1.0490000247955322,[-10.09937694  -9.37367816 -15.78007404  -8.09788327  -7.13635512]
2002,-9.8143600743407866,1.0130000114440918,[-11.82572344  -9.38200006 -10.17681419 -10.0642217   -7.62304098]
2003,-8.4124947958343501,1.0450000762939453,[-8.94539552 -9.54590882 -8.7252883  -7.02560878 -7.82027256]
2004,-7.4070124664033417,1.1389999389648438,[-7.98274949 -6.42659586 -7.90705078 -7.12589922 -7.59276699]
2005,-6.7033369610193194,1.308000087738037,[-7.59224817 -5.2429267  -6.8331374  -6.96224549 -6.88612704]
2006,-5.9022245669147022,1.3399999141693115,[-6.6980344  -4.72631266 -7.14011542 -5.08833693 -5.85832343]
2007,-6.9788347537284237,1.4720001220703125,[-7.95846469 -5.95612183 -8.31600375 -6.10686054 -6.55672296]
2008,-7.0002774829568164,1.5949997901916504,[-7.46746014 -5.84950742 -9.66555549 -5.63932263 -6.37954174]
2009,-6.2441073932295463,1.4850001335144043,[-6.91332518 -5.56457538 -8.32977328 -5.48240397 -4.93045916]
2010,-6.9339798658525806,1.6110000610351562,[-8.76244918 -6.61246049 -8.67918098 -5.3024505  -5.31335818]
2011,-7.2604291964111294,1.4749999046325684,[-8.98213919 -5.70377474 -9.33105989 -6.15872623 -6.12644593]
2012,-7.1626493562834765,1.372999906539917,[-8.81699802 -5.40494882 -8.04227714 -6.0800885  -7.4689343 ]
2013,-6.5254453311993101,1.505000114440918,[-8.07440455 -6.04046654 -7.28931182 -5.76451691 -5.45852684]
2014,-6.530290610394391,1.3029999732971191,[-6.39236029 -6.57838844 -7.53695103 -6.2531171  -5.8906362 ]
