Year,Mean Absolute Error,Time Spent (s),Error for each fold
2005,-1.5567698268896755,1.3849999904632568,[-1.72163773 -1.56078543 -1.57289425 -1.67792565 -1.25060608]
2006,-1.4772248721643702,1.3529999256134033,[-1.53500342 -1.6121038  -1.26608643 -1.66985879 -1.30307192]
2007,-1.379951875422317,1.3980000019073486,[-1.42988654 -1.52382587 -1.2965628  -1.58539616 -1.06408801]
2008,-1.3589160323694434,1.3700001239776611,[-1.45059847 -1.65189183 -1.20955771 -1.39413648 -1.08839568]
2009,-1.4138427132143294,1.431999921798706,[-1.50959733 -1.64477845 -1.19721913 -1.42923357 -1.28838509]
2010,-1.3548675760465481,1.6790001392364502,[-1.41410952 -1.64246236 -1.12110974 -1.35098741 -1.24566884]
2011,-1.3853275302990382,1.4689998626708984,[-1.44177679 -1.57864725 -1.21428358 -1.36088436 -1.33104567]
2012,-1.3828466643724384,1.375,[-1.42345983 -1.47513907 -1.21903634 -1.30941773 -1.48718034]
2013,-1.4463017920507695,1.378000020980835,[-1.44274193 -1.56301874 -1.4666638  -1.21483754 -1.54424694]
2014,-1.5931141460916254,1.2720000743865967,[-1.67231017 -1.61228558 -1.56813633 -1.43305599 -1.67978266]
