Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-10.828188020846923,0.9600000381469727,[-12.51117822 -10.20294346 -11.49066914 -11.53510103  -8.40104825]
1998,-10.148321304429013,1.124000072479248,[-11.30880496 -10.23131843  -9.27749011 -10.16541193  -9.7585811 ]
1999,-10.27747456619905,1.0349998474121094,[-11.12292798  -8.79849362 -10.68812186 -11.9993793   -8.77845007]
2000,-8.8099124855778843,1.0240001678466797,[-10.42149116  -8.27488382  -7.85808931  -9.49286749  -8.00223065]
2001,-8.7188250086865633,0.9059998989105225,[-10.11598582  -7.95557618  -8.92087791  -8.31963737  -8.28204776]
2002,-8.6533623732243772,0.8640000820159912,[-10.92809094  -7.59424629  -7.64713475  -8.66765553  -8.42968437]
2003,-7.9367742984842042,0.8969998359680176,[-9.41010969 -6.6855066  -7.98352201 -7.56124157 -8.04349163]
2004,-7.2493388740106441,0.9079999923706055,[-7.87310989 -6.85920341 -6.78683011 -7.48501353 -7.24253742]
2005,-6.8516292795186997,1.1500000953674316,[-7.52777636 -6.06241121 -6.54819622 -7.13605303 -6.98370958]
2006,-7.1473492186236722,1.1349999904632568,[-7.81682247 -5.94593304 -7.12198448 -6.79726727 -8.05473884]
2007,-7.2018554403251827,1.1610000133514404,[-8.68334515 -5.90097041 -6.79730607 -7.16053243 -7.46712315]
2008,-6.8007959682005268,1.1740000247955322,[-8.12463084 -5.63610651 -7.08059975 -6.71362859 -6.44901414]
2009,-6.1005466325750133,1.184000015258789,[-7.32310038 -4.60850765 -7.1595255  -5.97589601 -5.43570361]
2010,-6.3699390098961919,1.3869998455047607,[-8.33020022 -4.73000617 -7.23213743 -5.83346454 -5.7238867 ]
2011,-7.2125189353339891,1.2340002059936523,[-8.4095105  -5.69394043 -8.36514527 -7.03844118 -6.5555573 ]
2012,-7.5088001490853511,1.1739997863769531,[-8.57941612 -6.08389422 -7.79836422 -7.38441448 -7.69791171]
2013,-7.1884317611833737,1.3480000495910645,[-8.40780913 -5.1575241  -6.94811965 -8.13476634 -7.29393958]
2014,-6.6859221973074074,1.0490000247955322,[-7.02184025 -5.08738329 -7.13281709 -6.97565602 -7.21191434]
