Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-756.15401378518663,1.0749998092651367,[-1060.00090164  -446.6026145   -896.09398971  -589.41348263  -788.65908045]
2002,-487.60698378470079,1.132000207901001,[-620.2060249  -361.78562564 -746.88149505 -266.13968691 -443.02208643]
2003,-1578.9489500526795,1.0779998302459717,[-1635.55221431  -968.00085954 -1567.61039242 -2801.08171626  -922.49956773]
2004,-905.97521358906272,1.128000020980835,[ -857.07107833  -541.89083617 -1465.57669027  -921.23331881  -744.10414437]
2005,-892.12283667341831,1.3580000400543213,[-1066.24829245  -800.58182105 -1183.8297943   -756.99349048  -652.96078509]
2006,-664.47174376985288,1.3829998970031738,[-766.52675028 -419.25720809 -913.56856294 -729.50044246 -493.50575508]
2007,-1003.4082746952912,1.3570001125335693,[ -928.61938132  -984.56224449 -1239.80281201 -1125.72016334  -738.33677232]
2008,-860.14902533431029,1.4210000038146973,[ -981.05668943  -640.98973033 -1110.79029083  -911.73582876  -656.17258731]
2009,-1022.9428976889578,1.3929998874664307,[ -844.3044035   -978.86687237 -1235.40791935 -1238.17833051  -817.9569627 ]
2010,-716.55356980613851,1.6790001392364502,[-571.26841281 -598.3017097  -879.86530054 -897.11924911 -636.21317687]
2011,-801.92206761548266,1.4219999313354492,[-532.51549616 -745.20955216 -974.07392692 -958.96891617 -798.84244668]
