Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-9.6980446158635267,0.8640000820159912,[ -9.72614718 -10.0733471  -10.49604394 -10.11144656  -8.08323829]
1998,-4.4734208383716627,0.9850001335144043,[-4.86580229 -5.23128428 -4.70835501 -3.49741973 -4.06424289]
1999,-3.6447845502011704,0.9619998931884766,[-4.80310468 -3.47994377 -2.53861978 -3.99214807 -3.41010645]
2000,-4.2102135183710603,1.180999994277954,[-5.36958975 -4.33855033 -3.94493773 -4.31173626 -3.08625352]
2001,-3.8055241242922961,1.062999963760376,[-4.86795381 -4.29656443 -3.81183399 -3.62169425 -2.42957414]
2002,-4.7951064115474686,1.0490000247955322,[-4.64081211 -4.89854484 -4.85765967 -5.0538551  -4.52466034]
2003,-3.9644887411432164,1.0499999523162842,[-5.03970324 -3.48527194 -3.43312225 -3.37499761 -4.48934867]
2004,-2.9724872271717353,1.1560001373291016,[-3.12729776 -3.26449513 -3.1059815  -2.72926037 -2.63540138]
2005,-3.2875893085750798,1.6039998531341553,[-3.47415842 -3.29847789 -3.47353356 -2.99882128 -3.19295539]
2006,-4.0113588987997808,1.49399995803833,[-3.72611865 -3.57252316 -4.41494916 -3.45479377 -4.88840975]
2007,-3.1550948537599162,1.4660000801086426,[-3.59657778 -3.09546706 -2.4625467  -3.39590655 -3.22497619]
2008,-3.1272143937693295,1.6089999675750732,[-3.43478602 -3.15900946 -3.15356348 -3.60045667 -2.28825633]
2009,-2.6448522225086686,1.8050000667572021,[-3.04991801 -2.45228116 -2.80019456 -2.95226957 -1.96959782]
2010,-3.4787207549180734,1.9089999198913574,[-3.97054498 -3.25235349 -2.83635976 -3.73004984 -3.60429571]
2011,-3.3737613388120939,1.6540000438690186,[-3.57223686 -3.33121466 -3.04536156 -2.9802754  -3.93971821]
2012,-2.7558658044591273,1.5970001220703125,[-2.03105398 -2.95547675 -2.91227441 -2.53953844 -3.34098544]
2013,-2.5364918041468267,1.6309998035430908,[-2.66605694 -2.4866671  -1.91541291 -2.67982466 -2.93449742]
2014,-2.4649596021089706,1.4830000400543213,[-2.44274914 -2.7597102  -2.2898308  -2.58699341 -2.24551447]
