Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-3476.6687160435567,1.3359999656677246,[-4290.3172826  -2466.99004186 -3692.62391308 -2838.73295984 -4094.67938284]
2002,-3862.5246522172629,1.183000087738037,[-4855.21499918 -3055.35636506 -3793.41531156 -3508.42207425 -4100.21451104]
2003,-3962.1363572461223,1.1129999160766602,[-4616.81746476 -4248.54884809 -4078.7854867  -3203.01920135 -3663.51078533]
2004,-4303.7261269383071,1.0989999771118164,[-4725.2820863  -4288.04289402 -4748.48652219 -3698.59028031 -4058.22885187]
2005,-3876.9215936928681,1.3819999694824219,[-3883.49057997 -3921.26185758 -4281.38017229 -3229.25147327 -4069.22388536]
2006,-5124.2077359987843,1.5470001697540283,[-6117.32857623 -4384.26928917 -5007.96035764 -4804.21427428 -5307.26618267]
2007,-5071.4783611199618,1.3969998359680176,[-5488.40757582 -4250.77772116 -5374.94739232 -4921.46343761 -5321.79567869]
2008,-4876.0348593332255,1.4130001068115234,[-4897.54104969 -3553.27648913 -5201.00065831 -5006.74221484 -5721.61388469]
2009,-4606.6077773468423,1.6410000324249268,[-4341.9998227  -3378.47850513 -4889.11890477 -5169.42352004 -5254.01813409]
2010,-5173.4870507766882,2.0950000286102295,[-4605.55080039 -4096.2069747  -5403.37278149 -5409.86200001 -6352.44269729]
2011,-5119.7457982396154,1.4629998207092285,[-3764.83223196 -3509.21251297 -5352.59114013 -6996.17754448 -5975.91556166]
