Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-777.42876088316768,1.058000087738037,[-1039.62432016  -607.47830646  -875.60366893  -585.8668615   -778.57064737]
2002,-485.63597030656035,1.1110000610351562,[-619.79491816 -378.24038948 -685.058654   -308.89151616 -436.19437374]
2003,-1557.6301772610218,1.0850000381469727,[-1652.89677713  -910.40078612 -1540.72096402 -2712.82802931  -971.30432973]
2004,-853.7427707611248,1.0959999561309814,[ -839.68281575  -610.42968013 -1300.99639367  -822.87633626  -694.72862799]
2005,-827.65736641409205,1.4509999752044678,[-1007.17125668  -666.70818423 -1014.29373355  -875.05347181  -575.06018579]
2006,-681.3740073334119,1.4909999370574951,[ -816.97499092  -441.49974883 -1019.82314892  -730.78893497  -397.78321303]
2007,-946.28935858778732,1.5720000267028809,[ -928.82361749  -910.02745649 -1132.56033961 -1015.21104427  -744.82433507]
2008,-818.09490827772152,1.436000108718872,[-1018.69627161  -512.29244544 -1090.73629525  -928.41932141  -540.33020768]
2009,-829.82128169395548,1.5139999389648438,[ -655.58783509  -768.36548734  -924.42127634 -1085.74944804  -714.98236165]
2010,-698.10434201154624,1.6670000553131104,[-653.15781785 -517.05985994 -910.99921823 -840.60047851 -568.70433553]
2011,-745.67987810010413,1.4879999160766602,[-637.37099187 -771.41518532 -684.43730573 -927.3250602  -707.85084738]
