Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-77.93902909288586,444.547000169754,[ -55.49080288  -80.58057882 -171.35122703  -39.40902624  -42.86351049]
1998,-42.304990697102411,564.694000005722,[-35.60476264 -17.93385175 -99.09058625 -22.67020129 -36.22555154]
1999,-58.104176158688745,808.2000000476837,[-37.40153742 -38.95528501 -88.27941646 -70.30721684 -55.57742507]
2000,-55.03027555649836,409.11699986457825,[-38.54101293 -68.37321136 -71.22599339 -22.28420246 -74.72695765]
2001,-52.565024343525728,938.3659999370575,[-57.57216587 -37.14769697 -93.85888352 -35.99120855 -38.25516681]
2002,-44.331219667420939,879.0010001659393,[-53.38652192 -52.42913994 -34.27261269 -32.64331023 -48.92451355]
2003,-42.615222399189285,981.4010000228882,[-41.62720866 -16.6475952  -66.02689338 -53.66152961 -35.11288514]
2004,-60.936484403926485,1158.6749999523163,[-67.82120303 -89.79764658 -83.97860189 -43.04876035 -20.03621017]
2005,-78.435994080922939,1549.5499999523163,[ -58.7597627  -184.99458286  -82.3953149   -26.07379209  -39.95651785]
2006,-71.376193341005845,1288.154000043869,[ -59.31202349  -69.6569287  -139.61712289  -45.56324732  -42.73164429]
2007,-64.583392570813004,1417.273999929428,[ -59.53365076  -35.14628119 -102.89399046  -81.30792005  -44.03512039]
2008,-101.895843609693,1599.6530001163483,[-106.27207796 -130.65635291 -108.30453907 -147.37413715  -16.87211095]
2009,-77.422247210521789,1909.582999944687,[-134.08919653  -58.08070938  -86.1184556   -65.02642465  -43.79644989]
2010,-75.66550722883828,1394.223000049591,[ -48.62768411 -138.90390009  -43.20217841  -52.4257093   -95.16806423]
2011,-124.17187138874154,1297.0590000152588,[-107.872535   -150.96088682 -219.90719973  -60.07626704  -82.04246836]
2012,-111.39912722718921,1486.888000011444,[-161.82938029  -98.5394321  -123.65349942  -57.02028134 -115.95304299]
2013,-66.315795988008134,1724.4519999027252,[-103.62611477  -57.23787525  -71.44821251  -39.36372006  -59.90305734]
2014,-82.495866339380669,818.2839999198914,[ -77.25840124  -53.21220803  -91.42760599 -124.87475047  -65.70636596]
