Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-435.95988339436406,0.33499979972839355,[-540.07225698 -404.034306   -423.96348997 -442.16505955 -369.56430448]
1961,-463.92262887401023,0.31600022315979004,[-573.36642984 -447.17831041 -420.05902429 -481.27200527 -397.73737456]
1962,-491.13083645204154,0.4119999408721924,[-586.37504068 -490.70462143 -456.29711337 -503.58627314 -418.69113365]
1963,-545.69436711118999,0.3250000476837158,[-646.66234377 -548.56023348 -515.54721209 -553.35925391 -464.34279231]
1964,-621.42630159259591,0.34799981117248535,[-707.21265416 -578.64421957 -654.32051478 -634.09300448 -532.86111498]
1965,-682.0538376969613,0.38499999046325684,[-785.84015647 -590.55245929 -747.91495277 -697.4976982  -588.46392175]
1966,-711.13931446703305,0.32400012016296387,[-834.12738205 -616.56976994 -764.32816371 -715.98507785 -624.6861788 ]
1967,-737.68418908621607,0.43400001525878906,[-868.87568734 -631.13509383 -772.31636355 -741.26747179 -674.82632892]
1968,-797.93432512560355,0.35500001907348633,[-948.94830847 -692.55657814 -821.23221764 -801.40560345 -725.52891793]
1969,-1022.5579196325377,0.33500003814697266,[-1017.48917903  -874.08726848 -1358.18429481  -960.19366956  -902.83518628]
1970,-696.18053267479286,0.6139998435974121,[ -644.95805572  -506.29612519 -1060.63825302  -658.19852122  -610.81170821]
1971,-801.88277446770667,0.6619999408721924,[ -717.17255409  -581.07200809 -1261.25675041  -747.63962752  -702.27293223]
1972,-972.22709547209524,0.693000078201294,[ -864.43518196  -728.06703001 -1600.77096449  -860.58883298  -807.27346792]
1973,-1400.3463270328666,0.7150001525878906,[-1219.32297896 -1038.66735321 -2124.15764142 -1530.47811718 -1089.10554439]
1974,-1766.3533984129742,0.8569998741149902,[-2075.33035455 -1229.55917956 -2375.94217626 -1763.26100064 -1387.67428106]
1975,-1940.8273655829507,0.943000078201294,[-2253.47693076 -1359.78070714 -2568.12084285 -1980.811954   -1541.94639317]
1976,-2069.4404513900622,1.003000020980835,[-2478.35281659 -1398.70369761 -2759.39524629 -2088.58369413 -1622.16680234]
1977,-2187.6920902580605,0.8919999599456787,[-2404.39530317 -1436.18621097 -3164.34468058 -2202.68727697 -1730.84697959]
1978,-2691.6556958052088,0.9700000286102295,[-2889.9472073  -1844.57269472 -3780.24201767 -2830.7464599  -2112.77009944]
1979,-3121.1541674845803,0.8259999752044678,[-3716.86238246 -1947.80073629 -4234.39024243 -3072.8182314  -2633.89924485]
