Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-3.8343491787051818,0.2799999713897705,[-4.19315155 -4.75876092 -3.51185269 -2.64038599 -4.06759474]
1961,-3.1669293528736988,0.3190000057220459,[-2.81063797 -3.65408681 -3.14217758 -2.92655873 -3.30118568]
1962,-3.1984693438434761,0.42799997329711914,[-3.20498853 -4.04065442 -3.14144064 -2.65312633 -2.95213681]
1963,-2.9999482851075188,0.43400001525878906,[-3.03110304 -1.92773841 -3.42146923 -3.08641784 -3.53301291]
1964,-4.7863098286284389,0.36300015449523926,[ -3.01167003  -3.18331853  -3.48307763 -10.59424817  -3.65923478]
1965,-3.2178489107103481,0.3409998416900635,[-2.77109041 -2.87368741 -3.48655592 -3.23068457 -3.72722624]
1966,-3.4996787537901453,0.40600013732910156,[-3.11811945 -2.43524014 -3.16817391 -5.76451298 -3.01234728]
1967,-3.5759102531460778,0.3279998302459717,[-3.05578859 -2.48515008 -3.75128373 -5.79748828 -2.7898406 ]
1968,-3.31052482645,0.312000036239624,[-2.77038855 -2.89599023 -3.28912624 -4.02795115 -3.56916797]
1969,-3.4208159415520654,0.3320000171661377,[-4.05710381 -2.56752605 -2.83970982 -4.09943862 -3.54030142]
1970,-2.9361793816422055,0.5720000267028809,[-3.04918295 -2.44009349 -2.74314877 -3.40820665 -3.04026505]
1971,-4.0453961323056991,0.5610001087188721,[-4.24982532 -3.5048149  -3.98562042 -4.16406976 -4.32265025]
1972,-4.1498149957408348,0.5859999656677246,[-3.00339494 -3.21230262 -4.96473914 -5.12010028 -4.448538  ]
1973,-3.761302817198847,0.5649998188018799,[-3.28882008 -3.68594476 -4.61006171 -3.89022894 -3.3314586 ]
1974,-4.3285372649585616,0.627000093460083,[-3.93971365 -4.22869999 -4.71495023 -4.29619877 -4.46312369]
1975,-4.0876397306442476,0.5899999141693115,[-4.07611766 -3.30288826 -5.18109148 -3.72337062 -4.15473064]
1976,-3.4622522117154375,0.5800001621246338,[-3.52109085 -3.35988242 -3.42294741 -2.66300668 -4.34433371]
1977,-4.0743008820376261,0.6139998435974121,[-4.0491208  -3.41359935 -4.01477064 -4.27028114 -4.62373247]
1978,-3.9467116671465248,0.6549999713897705,[-3.89836369 -3.42610821 -3.8583095  -3.98766074 -4.5631162 ]
1979,-4.8641483001940102,0.5870001316070557,[-5.14845067 -3.38980148 -6.95862657 -3.65049086 -5.17337193]
1980,-3.554273831665077,0.812000036239624,[-4.86462086 -3.16569868 -3.45605001 -3.42134581 -2.8636538 ]
1981,-3.6991663438121778,0.7130000591278076,[-4.6260159  -3.44258666 -3.69483212 -2.85725812 -3.87513891]
1982,-3.941167930136956,0.7269999980926514,[-4.0112308  -3.60445947 -3.57234902 -4.13019078 -4.38760958]
1983,-3.3859448766688209,0.7649998664855957,[-3.12655055 -3.06648928 -3.40405065 -4.22832574 -3.10430816]
1984,-3.3206665316880275,0.6649999618530273,[-3.87136432 -2.56532936 -3.27692285 -3.20536937 -3.68434676]
1985,-3.2066226798277895,0.8810000419616699,[-3.53635708 -3.20860137 -3.46594524 -2.68616206 -3.13604765]
1986,-3.6286381531136485,0.7940001487731934,[-3.63376079 -3.69738363 -3.18855701 -3.85742542 -3.76606392]
1987,-3.7351307190164968,0.7430000305175781,[-3.27005658 -2.68967756 -4.2637682  -5.04591978 -3.40623147]
1988,-3.6343734997216104,0.8619999885559082,[-3.35363521 -2.54202267 -5.50789895 -3.2037954  -3.56451526]
1989,-4.1266992696072071,0.745999813079834,[-3.6873001  -3.08844927 -6.25593237 -3.12734674 -4.47446786]
1990,-4.2736940972830713,1.0880000591278076,[-4.39662235 -4.28466262 -6.30671248 -3.19720398 -3.18326906]
1991,-5.1766803185341814,0.9560000896453857,[-5.92200237 -4.50770681 -5.500181   -4.16684676 -5.78666465]
1992,-4.2412158797287471,0.8329999446868896,[-5.25852852 -3.71446704 -4.22762082 -3.2054111  -4.80005192]
1993,-4.1251601220754122,0.9470000267028809,[-3.62968513 -2.96360002 -4.79921153 -3.88792054 -5.3453834 ]
1994,-3.1961218893870682,0.937999963760376,[-3.9891197  -1.83642445 -2.95534326 -3.57493282 -3.62478922]
1995,-3.5890603215630366,1.0920000076293945,[-5.26413461 -4.23516482 -3.1109404  -2.29861255 -3.03644923]
1996,-3.8545286986081235,0.9909999370574951,[-2.91156891 -5.28655091 -4.85174659 -2.61852108 -3.604256  ]
1997,-3.1621000329824289,1.0130000114440918,[-2.6536024  -3.456985   -3.80783184 -2.8107373  -3.08134363]
1998,-3.125647282133162,1.0199999809265137,[-3.24369469 -2.63979622 -3.41455922 -2.62766697 -3.70251931]
1999,-2.8558214752637197,1.0440001487731934,[-2.88783483 -2.4481034  -2.50279681 -2.88986705 -3.55050529]
2000,-2.9629720680548979,1.4219999313354492,[-2.65692862 -2.95471137 -3.27532597 -2.66544039 -3.26245399]
2001,-2.8072577200931423,1.1029999256134033,[-2.55744945 -2.34578989 -3.07745065 -2.16834545 -3.88725317]
2002,-3.175663739803726,1.063000202178955,[-2.91360209 -2.99634582 -4.72669769 -2.12851639 -3.11315671]
2003,-3.1575447574113831,1.0769999027252197,[-2.82501618 -3.09058984 -3.52034583 -3.04510977 -3.30666216]
2004,-2.6773751706316218,1.250999927520752,[-3.49793911 -2.73165393 -2.95112389 -1.82722415 -2.37893477]
2005,-2.7839585505560005,1.5470001697540283,[-3.4770226  -2.53566735 -2.54241923 -2.52031263 -2.84437093]
2006,-2.9472763889329947,1.6059999465942383,[-4.35880756 -2.59177712 -2.60467867 -2.44834489 -2.7327737 ]
2007,-2.8490093845041975,1.438999891281128,[-3.06021999 -2.46100689 -2.64790486 -2.8419637  -3.23395147]
2008,-3.6622553894654857,1.627000093460083,[-3.76891494 -3.57151666 -3.86526808 -3.00179748 -4.10377979]
2009,-2.7072750529044729,1.4659998416900635,[-2.89078532 -2.57239841 -3.22772368 -2.27578932 -2.56967853]
2010,-3.0336093234698343,1.7269999980926514,[-2.36735958 -3.01489851 -3.73463112 -2.9092374  -3.14192001]
2011,-3.0419873538657223,1.445000171661377,[-2.00024115 -2.55811675 -4.84201128 -2.37138087 -3.43818672]
2012,-2.4121532257870117,1.5329999923706055,[-2.88365506 -2.34042675 -2.52520368 -2.07665282 -2.23482781]
2013,-1.9732922472848675,1.3929998874664307,[-1.7331697  -2.02922253 -2.56068633 -1.84992018 -1.69346249]
