Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-52.184111853714114,601.4409999847412,[-65.4624195  -70.51048694 -66.53933341 -30.85997799 -27.54834143]
1998,-50.3764982686683,391.62599992752075,[-41.04149969 -34.99515078 -93.90099915 -18.0334914  -63.91135033]
1999,-51.036895119733344,218.49900007247925,[-40.9858614  -88.89069881 -62.82274127 -27.14719227 -35.33798186]
2000,-89.335202048636035,563.412999868393,[ -63.19420804 -120.82177899 -131.33355949  -99.84440956  -31.48205416]
2001,-74.101267962246084,761.5900001525879,[ -24.93119712 -108.96224424 -128.96633597  -37.34648581  -70.30007667]
2002,-80.386181284186662,595.2929999828339,[ -36.06343245  -78.77574987  -57.6971305  -180.47837758  -48.91621602]
2003,-59.2678436801746,482.35199999809265,[-101.85641174  -41.55062117  -80.23075118  -26.51332123  -46.18811308]
2004,-65.685224042401302,618.8669998645782,[ -47.64923386 -117.34090739 -103.70069894  -38.67827879  -21.05700124]
2005,-82.80908114826147,855.1560001373291,[ -80.6252091   -69.09522097 -104.29480538  -68.98565792  -91.04451237]
2006,-69.366568086811725,1988.9199998378754,[-69.97053186 -70.01641528 -92.42410647 -70.75205675 -43.66973007]
2007,-82.353244509091084,913.2320001125336,[ -60.79410223  -89.58064908 -143.80818097  -76.6049362   -40.97835407]
2008,-83.925860405365512,1440.1080000400543,[ -75.33358476 -106.51268062  -72.84279119 -115.31456974  -49.6256757 ]
2009,-94.041836682242092,826.0079998970032,[-164.5638679   -93.23329645  -98.53761575  -75.22966146  -38.64474185]
2010,-67.200538151057543,1417.2720000743866,[-93.4924366  -61.18902842 -61.30194194 -32.62864367 -87.39064012]
2011,-57.58562762073673,1641.24799990654,[ -36.9268268   -65.63096085 -100.33495225  -46.52322068  -38.51217753]
2012,-88.075609483339605,1997.058000087738,[-123.30215279 -100.37605221  -85.28019936  -85.4240754   -45.99556765]
2013,-88.510108465958496,1172.1600000858307,[-139.95212737  -65.08754946 -129.73465837  -69.32423589  -38.45197124]
2014,-91.047981258161514,1252.630999803543,[ -40.99982668 -103.17719934 -223.33025707  -55.22058984  -32.51203336]
