Year,Mean Absolute Error,Time Spent (s),Error for each fold
1961,-3.3697156274953834,0.3080000877380371,[-2.91291303 -4.17413822 -3.11362829 -3.00146913 -3.64642946]
1962,-3.569280175939082,0.36700010299682617,[-3.46840176 -4.3894596  -3.6661383  -2.80381869 -3.51858253]
1963,-3.1404791056526724,0.37999987602233887,[-2.94723152 -2.36747924 -3.49245489 -3.19634202 -3.69888785]
1964,-5.807081734090362,0.39800000190734863,[ -4.0103867   -4.65868108  -4.31041774 -11.24497892  -4.81094422]
1965,-3.4142433065689795,0.3680000305175781,[-2.91239716 -3.09368782 -3.62639559 -3.71471966 -3.7240163 ]
1966,-3.5414939313026137,0.40199995040893555,[-3.20885503 -2.3266644  -3.08562705 -5.72784675 -3.35847642]
1967,-3.7689597868950484,0.3960001468658447,[-4.36530139 -2.2485444  -3.7237865  -5.70252013 -2.80464651]
1968,-3.0717169501273807,0.3989999294281006,[-2.54628605 -2.81381205 -2.96025307 -3.28358034 -3.75465325]
1969,-3.1699258948840203,0.4179999828338623,[-3.95810184 -2.11898076 -2.64980124 -3.46214414 -3.6606015 ]
1970,-2.9850244616283801,0.6529998779296875,[-3.13044552 -2.54636982 -2.86114918 -3.33968981 -3.04746798]
1971,-3.9198815714809889,0.5960001945495605,[-3.90861493 -3.51018102 -3.65552847 -4.07039344 -4.45469001]
1972,-4.0977173639033868,0.619999885559082,[-2.79260894 -3.20973128 -5.11423632 -4.70842089 -4.66358939]
1973,-3.9638111610182216,0.6130001544952393,[-3.22501056 -3.61933259 -4.34974574 -4.92311614 -3.70185077]
1974,-4.2047235091166879,0.6089999675750732,[-3.75475908 -4.05025704 -4.38017448 -4.5342325  -4.30419444]
1975,-4.1240598796831405,0.620999813079834,[-4.21232069 -3.12526748 -5.18455039 -3.72601215 -4.37214869]
1976,-3.5437334617503433,0.6420001983642578,[-3.63012278 -3.54273864 -3.53614857 -2.72962947 -4.28002785]
1977,-3.6582163783237385,0.7760000228881836,[-4.40797526 -3.16169445 -3.25324181 -4.0473346  -3.42083576]
1978,-3.8935790131974679,0.685999870300293,[-4.41034011 -3.32140557 -3.86485541 -3.89991194 -3.97138204]
1979,-4.6537011002923094,0.7669999599456787,[-4.54362439 -3.84004451 -6.67284252 -3.5715439  -4.64045018]
1980,-3.3935155565301813,1.0510001182556152,[-4.84088064 -2.90589905 -3.21974125 -3.35927072 -2.64178612]
1981,-3.4833910768493204,0.809999942779541,[-4.42326171 -3.29518458 -3.7224429  -2.59843665 -3.37762954]
1982,-3.452202114491449,0.747999906539917,[-3.88538984 -2.68225432 -3.31220264 -3.70845048 -3.6727133 ]
1983,-3.076820202294535,0.7690000534057617,[-3.03453778 -2.74445842 -3.38078375 -3.56956715 -2.65475391]
1984,-3.0430542062295758,0.7950000762939453,[-3.30797381 -2.43610093 -2.76844225 -3.28377957 -3.41897447]
1985,-3.1633449427479539,0.9149999618530273,[-3.63526495 -3.04821337 -3.59683942 -2.52026211 -3.01614487]
1986,-3.1674755209499295,0.7650001049041748,[-3.44617565 -3.19013767 -2.74741341 -3.29209854 -3.16155234]
1987,-3.6154833810806712,0.7819998264312744,[-3.34221641 -2.34600474 -3.95523809 -4.76928657 -3.6646711 ]
1988,-3.4103316811972832,0.818000078201294,[-2.93255638 -2.30241767 -5.31401457 -3.26310692 -3.23956287]
1989,-3.9906647836771669,0.815000057220459,[-3.5399977  -2.65105291 -6.11514306 -3.23799711 -4.40913314]
1990,-4.2880222550667693,1.0279998779296875,[-4.39590765 -4.12279508 -5.87942151 -3.71660916 -3.32537787]
1991,-4.9866454838785987,0.9200000762939453,[-4.83688114 -4.56845044 -6.89937208 -3.83257426 -4.7959495 ]
1992,-3.3912062305603285,0.9210000038146973,[-3.84391345 -2.81236512 -3.26211473 -2.81742574 -4.22021211]
1993,-3.8620243333071684,0.9089999198913574,[-3.63733697 -2.77556489 -4.53938418 -3.3320915  -5.02574412]
1994,-3.1095351395862227,0.9149999618530273,[-3.80575004 -1.63779506 -2.77268987 -3.54049162 -3.7909491 ]
1995,-3.3343971874587517,1.2200000286102295,[-4.27406977 -3.36712249 -2.99873402 -3.29022877 -2.74183088]
1996,-4.6188738248290493,0.9860000610351562,[-4.21539277 -4.51743601 -5.11857027 -4.00049637 -5.24247372]
1997,-3.0670282685266912,0.9869999885559082,[-2.33738088 -3.5548514  -4.02786118 -2.57047944 -2.84456845]
1998,-2.7231908944810312,1.0180001258850098,[-2.75112038 -2.56065052 -2.78057157 -2.26904935 -3.25456264]
1999,-2.6850493985214956,1.0279998779296875,[-2.695894   -2.27849564 -2.32081757 -2.71827425 -3.41176552]
2000,-2.624765530907966,1.308000087738037,[-2.3429997  -2.63105358 -2.90168247 -2.81386081 -2.43423109]
2001,-2.5101843499505527,1.2309999465942383,[-2.18329494 -1.98826215 -2.96697086 -2.0122421  -3.40015169]
