Year,Mean Absolute Error,Time Spent (s),Error for each fold
2001,-8269.5794842670566,1.0529999732971191,"[-11111.71428571  -7427.99915195  -9691.42857143  -7640.28504995
  -5476.47036229]"
2002,-8577.7387413195738,1.0920000076293945,"[-11526.82410382  -7565.14285716 -10112.57142853  -7947.98186157
  -5736.17345553]"
2003,-9596.7650392061969,1.059999942779541,"[-11736.11101585  -8000.28571192 -11099.71428571 -11160.57142716
  -5987.14275539]"
2004,-10024.53492063492,1.061000108718872,[-12019.44444444  -8401.94444444 -11729.         -11533.28571429  -6439.        ]
2005,-10921.572957228718,1.3529999256134033,[-12565.27763323 -10129.44444444 -11736.5712799  -13054.57142857  -7122.        ]
2006,-11455.531746023556,1.3389999866485596,[-12741.94444442 -10660.         -12508.42857141 -13757.28571428  -7610.        ]
2007,-11640.81111111111,1.3329999446868896,"[-12616.11111111 -11000.27777778 -12141.66666667 -14329.42857143
  -8116.57142857]"
2008,-11219.786920633618,1.379000186920166,"[-12108.05555556 -10814.16666666 -11311.66666667 -13913.14285714
  -7951.90285714]"
2009,-11192.371428562832,1.3889999389648438,"[-10962.99999998 -10358.         -11909.         -14573.71428569
  -8158.14285714]"
2010,-11645.34285712189,1.621999979019165,"[-11276.8571428  -10668.28571429 -12374.         -15470.28571423
  -8437.28571429]"
2011,-11439.191516293815,1.440999984741211,"[-11856.         -10642.          -9921.42857143 -16087.99959828
  -8688.52941176]"
