@relation MINE-Indicator-2011-2707

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2707N: Failed States Index Total - Fund for Peace - 1','1383: ICT goods exports  (% of total goods exports) - WDI - 1288',0.43872,0.36114824,0.07495999,0.43872,4.169925,-0.27851704
'2707N: Failed States Index Total - Fund for Peace - 1','0737: Manufacturing; value added  (current US$) - WDI - 669',0.43754,0.4043716,0.17517,0.41107,4.321928,-0.18212193
'2707N: Failed States Index Total - Fund for Peace - 1','0946: Secondary education; general pupils  (% female) - WDI - 876',0.43633,0.20034286,0.049539983,0.43633,4.169925,-0.48578507
'2707N: Failed States Index Total - Fund for Peace - 1','0691: Gross national expenditure deflator  (base year varies by country) - WDI - 623',0.43586,0.40014496,0.06005001,0.41603,4.321928,0.18898427
'2707N: Failed States Index Total - Fund for Peace - 1','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO - 1784',0.43501,0.28218848,0.11866999,0.41856,4.321928,-0.39092395
'2707N: Failed States Index Total - Fund for Peace - 1','0900: School enrollment; primary; female  (% gross) - WDI - 830',0.43463,0.43072137,0.22036001,0.43463,4.169925,-0.06251897
'2707N: Failed States Index Total - Fund for Peace - 1','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO - 1737',0.43347,0.2497148,0.12163001,0.41364,4.321928,-0.42866677
'2707N: Failed States Index Total - Fund for Peace - 1','2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO - 1787',0.43226,0.2936756,0.06127,0.41641,4.169925,-0.37226927
'2707N: Failed States Index Total - Fund for Peace - 1','1403: High-technology exports  (current US$) - WDI - 1308',0.4322,0.38304943,0.07686001,0.4322,4.169925,-0.22169928
'2707N: Failed States Index Total - Fund for Peace - 1','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO - 1739',0.43179,0.35077113,0.111119986,0.40549,4.321928,-0.28463814
'2707N: Failed States Index Total - Fund for Peace - 1','0032: Primary income payments  (BoP; current US$) - WDI - 29',0.43033,0.23834193,0.079380006,0.43033,4.321928,-0.43816444
'2707N: Failed States Index Total - Fund for Peace - 1','0361: Electric power transmission and distribution losses  (% of output) - WDI - 350',0.4296,0.24654527,0.056980014,0.40936,4.169925,0.42784896
'2707N: Failed States Index Total - Fund for Peace - 1','0491: Domestic credit provided by financial sector  (% of GDP) - WDI - 440',0.42943,-0.003208518,0.09562999,0.41479,4.321928,-0.65775263
'2707N: Failed States Index Total - Fund for Peace - 1','1266: Refugee population by country or territory of origin - WDI - 1177',0.42857,0.3418639,0.053039998,0.41363,4.4594316,0.294459
'2707N: Failed States Index Total - Fund for Peace - 1','1313: Urban population growth  (annual %) - WDI - 1218',0.42756,0.21049838,0.049360007,0.41338,4.4594316,0.46589872
'2707N: Failed States Index Total - Fund for Peace - 1','0922: Repeaters; primary; male  (% of male enrollment) - WDI - 852',0.42724,0.12780342,0.059490025,0.41161,4.169925,0.547208
'2707N: Failed States Index Total - Fund for Peace - 1','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811',0.42554,0.23004115,0.082210004,0.41292,4.169925,-0.44215253
'2707N: Failed States Index Total - Fund for Peace - 1','0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI - 54',0.42545,0.21838053,0.05219999,0.40684,4.169925,0.45504886
'2707N: Failed States Index Total - Fund for Peace - 1','0722: Imports of goods and services  (constant 2005 US$) - WDI - 654',0.42441,0.2929827,0.092319995,0.42441,4.169925,-0.362529
'2707N: Failed States Index Total - Fund for Peace - 1','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1748',0.42258,0.41400707,0.12333998,0.40984,4.321928,-0.0925902
'2707N: Failed States Index Total - Fund for Peace - 1','0739: Manufacturing; value added  (constant 2005 US$) - WDI - 671',0.42207,0.33402073,0.13984,0.42207,4.169925,-0.29673094
'2707N: Failed States Index Total - Fund for Peace - 1','0767: Adjusted savings: consumption of fixed capital  (% of GNI) - WDI - 699',0.42178,0.038093925,0.062440008,0.42178,4.321928,-0.619424
'2707N: Failed States Index Total - Fund for Peace - 1','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO - 1744',0.42122,0.30360332,0.10784,0.40258,4.321928,-0.34295288
'2707N: Failed States Index Total - Fund for Peace - 1','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716',0.41899,0.41003898,0.18223998,0.3848,4.169925,-0.094609834
'2707N: Failed States Index Total - Fund for Peace - 1','0699: Exports of goods and services  (constant 2005 US$) - WDI - 631',0.41855,0.28632435,0.095450014,0.41855,4.169925,-0.36362848
'2707N: Failed States Index Total - Fund for Peace - 1','1301: Population growth  (annual %) - WDI - 1206',0.41573,0.28308013,0.056569993,0.40057,4.4594316,0.3642113
'2707N: Failed States Index Total - Fund for Peace - 1','0671: Household final consumption expenditure; etc.  (% of GDP) - WDI - 603',0.41456,0.27285925,0.0934,0.38287,4.321928,0.37643158
'2707N: Failed States Index Total - Fund for Peace - 1','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO - 1731',0.41454,0.27847397,0.099319994,0.38865,4.321928,-0.36887127
'2707N: Failed States Index Total - Fund for Peace - 1','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO - 1742',0.41347,0.4021335,0.10714999,0.39207,4.321928,-0.10647299
'2707N: Failed States Index Total - Fund for Peace - 1','2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO - 1728',0.41305,0.31500223,0.08394998,0.39515,4.321928,-0.3131258
'2707N: Failed States Index Total - Fund for Peace - 1','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO - 1804',0.41264,0.25066596,0.10331002,0.39857,4.169925,-0.40246
'2707N: Failed States Index Total - Fund for Peace - 1','0594: Scientific and technical journal articles - WDI - 535',0.4125,0.35750827,0.14289999,0.39218,4.4594316,-0.23450312
'2707N: Failed States Index Total - Fund for Peace - 1','0798: Forest rents  (% of GDP) - WDI - 730',0.41225,0.24507403,0.04911001,0.41225,4.321928,0.4088716
'2707N: Failed States Index Total - Fund for Peace - 1','0055: Net secondary income  (BoP; current US$) - WDI - 52',0.41107,0.28158966,0.04903999,0.41107,4.321928,0.35983375
'2707N: Failed States Index Total - Fund for Peace - 1','1311: Rural population growth  (annual %) - WDI - 1216',0.41011,0.2003996,0.046950012,0.38902,4.4594316,0.45794147
'2707N: Failed States Index Total - Fund for Peace - 1','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO - 1729',0.40826,0.3479875,0.07822999,0.39585,4.321928,-0.24550457
'2707N: Failed States Index Total - Fund for Peace - 1','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO - 1782',0.40798,0.15675184,0.08504999,0.3903,4.321928,-0.50122666
'2707N: Failed States Index Total - Fund for Peace - 1','0923: Repeaters; primary; total  (% of total enrollment) - WDI - 853',0.40715,0.09552249,0.07067001,0.39188,4.169925,0.55823606
'2707N: Failed States Index Total - Fund for Peace - 1','0639: Fixed broadband subscriptions - WDI - 580',0.4069,0.3847125,0.102889985,0.4069,4.321928,-0.14895473
'2707N: Failed States Index Total - Fund for Peace - 1','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO - 1736',0.4063,0.31277597,0.11482,0.4063,4.169925,-0.305817
'2707N: Failed States Index Total - Fund for Peace - 1','0816: Total natural resources rents  (% of GDP) - WDI - 748',0.40577,0.2993565,0.12887001,0.40577,4.321928,0.32621083
'2707N: Failed States Index Total - Fund for Peace - 1','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI - 1301',0.4056,0.3075534,0.17841001,0.38251,4.321928,0.31312394
'2707N: Failed States Index Total - Fund for Peace - 1','0921: Repeaters; primary; female  (% of female enrollment) - WDI - 851',0.40504,0.07994422,0.079380006,0.38169,4.169925,0.5701717
'2707N: Failed States Index Total - Fund for Peace - 1','1376: Transport services  (% of commercial service imports) - WDI - 1281',0.40411,0.13698399,0.06358001,0.38735,4.321928,0.51684237
'2707N: Failed States Index Total - Fund for Peace - 1','0477: Money and quasi money  as % of GDP (M2) - WDI - 426',0.40367,0.20898387,0.05758001,0.40367,4.169925,-0.44123253
'2707N: Failed States Index Total - Fund for Peace - 1','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO - 1732',0.40322,0.2791313,0.12067002,0.39013,4.321928,-0.3522623
'2707N: Failed States Index Total - Fund for Peace - 1','0856: PPP conversion factor; private consumption  (LCU per international $) - WDI - 787',0.40314,0.36653203,0.059109986,0.39007,4.4594316,0.19133215
'2707N: Failed States Index Total - Fund for Peace - 1','0848: Net current transfers from abroad  (current LCU) - WDI - 780',0.40257,0.39765528,0.04787001,0.40257,4.169925,0.07010505
'2707N: Failed States Index Total - Fund for Peace - 1','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI - 1182',0.40228,0.04240486,0.030460015,0.38737,4.4594316,0.59989595
'2707N: Failed States Index Total - Fund for Peace - 1','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO - 1724',0.40225,0.282271,0.09457001,0.38602,4.321928,-0.34637985
'2707N: Failed States Index Total - Fund for Peace - 1','0472: Broad money  (% of GDP) - WDI - 421',0.4013,0.21027386,0.06433,0.4013,4.169925,-0.4370654
'2707N: Failed States Index Total - Fund for Peace - 1','0779: Adjusted net national income  (constant 2005 US$) - WDI - 711',0.40114,0.33387953,0.11680001,0.38089,4.169925,-0.25934622
'2707N: Failed States Index Total - Fund for Peace - 1','1900: Fixed-broadband subscriptions - ITU - 1658',0.4009,0.3788093,0.069260016,0.4009,4.321928,-0.14862943
'2707N: Failed States Index Total - Fund for Peace - 1','0660: General government final consumption expenditure  (current US$) - WDI - 592',0.40035,0.31626615,0.13708001,0.37709,4.321928,-0.28997216
'2707N: Failed States Index Total - Fund for Peace - 1','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1743',0.4002,0.35871217,0.08049002,0.4002,4.169925,-0.20368564
'2707N: Failed States Index Total - Fund for Peace - 1','2819: Balance of Payments-Imports-Telecommunications services (US dollar at current prices) - WTO - 1814',0.39937,0.18698013,0.07359001,0.3851,4.169925,-0.46085778
'2707N: Failed States Index Total - Fund for Peace - 1','0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI - 356',0.39821,0.19495063,0.096189976,0.39821,4.169925,-0.45084295
'2707N: Failed States Index Total - Fund for Peace - 1','0039: Transport services  (% of service imports; BoP) - WDI - 36',0.39764,0.16956688,0.09483001,0.37744,4.321928,0.47757
'2707N: Failed States Index Total - Fund for Peace - 1','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO - 1745',0.3958,0.27709022,0.067689985,0.37673,4.321928,-0.34454283
'2707N: Failed States Index Total - Fund for Peace - 1','0368: Renewable energy consumption  (% of total final energy consumption) - WDI - 357',0.3952,0.15600452,0.05068001,0.3952,4.321928,0.48907617
'2707N: Failed States Index Total - Fund for Peace - 1','1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226',0.39469,0.25562334,0.06479001,0.39469,4.169925,-0.37291646
'2707N: Failed States Index Total - Fund for Peace - 1','1324: International tourism; expenditures for travel items  (current US$) - WDI - 1229',0.39401,0.23316272,0.10100001,0.39401,4.321928,-0.40105772
'2707N: Failed States Index Total - Fund for Peace - 1','0796: Gross value added at factor cost  (constant 2005 US$) - WDI - 728',0.3939,0.31672102,0.10527,0.37339,4.169925,-0.27781105
'2707N: Failed States Index Total - Fund for Peace - 1','1074: People practicing open defecation; urban  (% of urban population) - WDI - 990',0.39382,0.29075852,0.09383997,0.39382,4.321928,0.32103187
'2707N: Failed States Index Total - Fund for Peace - 1','0687: Final consumption expenditure  (current US$) - WDI - 619',0.3937,0.32990438,0.12952,0.37417,4.321928,-0.252578
'2707N: Failed States Index Total - Fund for Peace - 1','0707: Gross fixed capital formation  (constant 2005 US$) - WDI - 639',0.39315,0.34372276,0.12426001,0.36544,4.169925,-0.22232239
'2707N: Failed States Index Total - Fund for Peace - 1','0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI - 706',0.39207,0.2898335,0.076680005,0.39207,4.321928,0.31974444
'2707N: Failed States Index Total - Fund for Peace - 1','2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO - 1813',0.39074,0.19406517,0.0652,0.37357,4.321928,-0.44348037
'2707N: Failed States Index Total - Fund for Peace - 1','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI - 698',0.39021,0.3096572,0.07753,0.36547,4.4594316,-0.28381827
'2707N: Failed States Index Total - Fund for Peace - 1','0681: Final consumption expenditure; etc.  (current US$) - WDI - 613',0.38939,0.32611176,0.12687999,0.3701,4.321928,-0.25155163
'2707N: Failed States Index Total - Fund for Peace - 1','0696: Gross national expenditure  (% of GDP) - WDI - 628',0.38931,0.2780435,0.07113999,0.36231,4.321928,0.3335663
'2707N: Failed States Index Total - Fund for Peace - 1','0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594',0.38877,0.3008585,0.060389996,0.36386,4.169925,-0.29649878
'2707N: Failed States Index Total - Fund for Peace - 1','0778: Adjusted net national income  (current US$) - WDI - 710',0.38784,0.32248813,0.14346,0.38784,4.321928,-0.25564012
'2707N: Failed States Index Total - Fund for Peace - 1','2837: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Private (Units Percentage) - ILO - 1832',0.38772,0.10642773,0.08350998,0.38772,4.321928,-0.53036994
'2707N: Failed States Index Total - Fund for Peace - 1','2839: Percentage of health care expenditure not financed by private households; out of pocket payments/ Total = Value (Units Percentage) - ILO - 1834',0.38772,0.10642773,0.08350998,0.38772,4.321928,-0.53036994
'2707N: Failed States Index Total - Fund for Peace - 1','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35',0.38634,0.23433287,0.03658998,0.36207,4.321928,-0.3898809
'2707N: Failed States Index Total - Fund for Peace - 1','0851: DEC alternative conversion factor  (LCU per US$) - WDI - 783',0.38607,0.36531973,0.05827999,0.37258,4.4594316,0.14404958
'2707N: Failed States Index Total - Fund for Peace - 1','0794: Gross value added at factor cost  (current US$) - WDI - 726',0.38592,0.31052426,0.13411999,0.38592,4.169925,-0.27458283
'2707N: Failed States Index Total - Fund for Peace - 1','0697: Exports of goods and services  (current US$) - WDI - 629',0.3858,0.23748069,0.077250004,0.3858,4.321928,-0.38512248
'2707N: Failed States Index Total - Fund for Peace - 1','0763: Adjusted savings: carbon dioxide damage  (% of GNI) - WDI - 695',0.38533,0.36205444,0.14129001,0.38533,4.321928,0.15256329
'2707N: Failed States Index Total - Fund for Peace - 1','0720: Imports of goods and services  (current US$) - WDI - 652',0.38434,0.24847817,0.08780998,0.38434,4.321928,-0.36859438
'2707N: Failed States Index Total - Fund for Peace - 1','1101: Health expenditure; public  (% of total health expenditure) - WDI - 1016',0.38419,0.07080197,0.026579991,0.36976,4.4594316,-0.5598107
'2707N: Failed States Index Total - Fund for Peace - 1','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI - 40',0.38341,0.28087395,0.036850005,0.35973,4.321928,-0.32021248
'2707N: Failed States Index Total - Fund for Peace - 1','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO - 1730',0.38329,0.29376614,0.107549995,0.37063,4.321928,-0.2992054
'2707N: Failed States Index Total - Fund for Peace - 1','0714: Gross capital formation  (current US$) - WDI - 646',0.3822,0.3480016,0.13572,0.35441,4.321928,-0.18492807
'2707N: Failed States Index Total - Fund for Peace - 1','1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI - 1124',0.38218,0.38134968,0.12614001,0.36725,4.4594316,0.028815165
'2707N: Failed States Index Total - Fund for Peace - 1','0837: Gross savings  (current US$) - WDI - 769',0.38178,0.3511721,0.12740001,0.38178,4.169925,-0.1749512
'2707N: Failed States Index Total - Fund for Peace - 1','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI - 718',0.38098,0.37209967,0.17165,0.38098,4.169925,-0.09423555
'2707N: Failed States Index Total - Fund for Peace - 1','0754: Services; etc.; value added  (current US$) - WDI - 686',0.38088,0.314967,0.112100005,0.3594,4.321928,-0.25673527
'2707N: Failed States Index Total - Fund for Peace - 1','1361: Merchandise imports  (current US$) - WDI - 1266',0.38043,0.2582154,0.047969997,0.36006,4.4594316,-0.34959206
'2707N: Failed States Index Total - Fund for Peace - 1','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO - 1776',0.38043,0.25813425,0.047969997,0.36006,4.4594316,-0.34970814
'2707N: Failed States Index Total - Fund for Peace - 1','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI - 615',0.38025,0.31495255,0.069840014,0.38025,4.169925,-0.25553367
'2707N: Failed States Index Total - Fund for Peace - 1','0745: Industry; value added  (constant 2005 US$) - WDI - 677',0.37929,0.32768044,0.10593,0.34852,4.321928,-0.22717743
'2707N: Failed States Index Total - Fund for Peace - 1','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI - 809',0.37918,0.18212606,0.05934,0.37918,4.169925,-0.4439076
'2707N: Failed States Index Total - Fund for Peace - 1','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO - 1726',0.37914,0.24385436,0.067169994,0.35256,4.321928,-0.36781195
'2707N: Failed States Index Total - Fund for Peace - 1','0065: Goods exports  (BoP; current US$) - WDI - 62',0.37913,0.25774425,0.083220005,0.37913,4.321928,-0.3484046
'2707N: Failed States Index Total - Fund for Peace - 1','0817: Gross domestic savings  (current US$) - WDI - 749',0.37905,0.34315658,0.03577,0.35749,4.321928,-0.1894556
'2707N: Failed States Index Total - Fund for Peace - 1','0378: Combustible renewables and waste  (% of total energy) - WDI - 364',0.37891,0.13200073,0.07849002,0.37891,4.169925,0.49689966
'2707N: Failed States Index Total - Fund for Peace - 1','0035: Goods imports  (BoP; current US$) - WDI - 32',0.37866,0.26113248,0.07162,0.37866,4.321928,-0.34282288
'2707N: Failed States Index Total - Fund for Peace - 1','0692: Gross national expenditure  (current US$) - WDI - 624',0.37832,0.3179661,0.13902001,0.37832,4.321928,-0.24567032
'2707N: Failed States Index Total - Fund for Peace - 1','0689: Final consumption expenditure  (constant 2005 US$) - WDI - 621',0.37792,0.3146964,0.08516,0.35321,4.169925,-0.25144303
'2707N: Failed States Index Total - Fund for Peace - 1','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI - 600',0.3779,0.3193457,0.09810001,0.35473,4.169925,-0.24197991
'2707N: Failed States Index Total - Fund for Peace - 1','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO - 1786',0.37759,0.23629409,0.030930012,0.37759,4.169925,-0.37589347
'2707N: Failed States Index Total - Fund for Peace - 1','0063: Exports of goods and services  (BoP; current US$) - WDI - 60',0.37695,0.22932515,0.077279985,0.35441,4.321928,-0.3842198
'2707N: Failed States Index Total - Fund for Peace - 1','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI - 65',0.37695,0.21493378,0.06801,0.35441,4.321928,-0.40251237
'2707N: Failed States Index Total - Fund for Peace - 1','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO - 1727',0.37665,0.19878772,0.06046,0.35489,4.321928,-0.42173722
'2707N: Failed States Index Total - Fund for Peace - 1','2836: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Public (Units Percentage) - ILO - 1831',0.37632,-0.04150036,0.07730001,0.37632,4.321928,-0.64639026
'2707N: Failed States Index Total - Fund for Peace - 1','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO - 1798',0.37621,0.20410208,0.104580015,0.37621,4.321928,-0.4148589
'2707N: Failed States Index Total - Fund for Peace - 1','0853: PPP conversion factor; GDP  (LCU per international $) - WDI - 785',0.37615,0.33609298,0.043139994,0.34721,4.4594316,0.20014252
'2707N: Failed States Index Total - Fund for Peace - 1','1388: Merchandise exports  (current US$) - WDI - 1293',0.37614,0.24845578,0.07767999,0.35919,4.4594316,-0.35732928
'2707N: Failed States Index Total - Fund for Peace - 1','2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO - 1775',0.37614,0.24847989,0.07767999,0.35919,4.4594316,-0.35729554
'2707N: Failed States Index Total - Fund for Peace - 1','1092: Tuberculosis case detection rate  (%; all forms) - WDI - 1007',0.37537,0.13972044,0.05811,0.36149,4.4594316,-0.48543748
'2707N: Failed States Index Total - Fund for Peace - 1','1310: Rural population - WDI - 1215',0.37498,0.36518544,0.04877001,0.35681,4.4594316,0.0989675
'2707N: Failed States Index Total - Fund for Peace - 1','0027: Livestock production index  (2004-2006 = 100) - WDI - 24',0.3749,0.28591147,0.08091,0.35821,4.4594316,0.29830948
'2707N: Failed States Index Total - Fund for Peace - 1','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO - 1715',0.37453,0.22214839,0.070199996,0.35364,4.321928,-0.39036086
'2707N: Failed States Index Total - Fund for Peace - 1','1354: Food imports  (% of merchandise imports) - WDI - 1259',0.37434,0.16472092,0.079339996,0.37434,4.169925,0.45784175
'2707N: Failed States Index Total - Fund for Peace - 1','0757: Services; etc.; value added  (annual % growth) - WDI - 689',0.37425,0.25110698,0.06574002,0.35172,4.321928,0.3509174
'2707N: Failed States Index Total - Fund for Peace - 1','0585: Tax payments  (number) - WDI - 527',0.37278,0.18556444,0.04798001,0.37278,4.321928,0.43268412
'2707N: Failed States Index Total - Fund for Peace - 1','0672: Household final consumption expenditure  (current US$) - WDI - 604',0.37214,0.31402558,0.091649994,0.35241,4.321928,-0.24106933
'2707N: Failed States Index Total - Fund for Peace - 1','1404: High-technology exports  (% of manufactured exports) - WDI - 1309',0.37056,0.29591715,0.094730005,0.37056,4.169925,-0.27320844
'2707N: Failed States Index Total - Fund for Peace - 1','0716: Gross capital formation  (constant 2005 US$) - WDI - 648',0.36964,0.3205143,0.078209996,0.36964,4.169925,-0.22164316
'2707N: Failed States Index Total - Fund for Peace - 1','0627: Air transport; registered carrier departures worldwide - WDI - 568',0.36961,0.3198829,0.09816,0.34045,4.321928,-0.22299574
'2707N: Failed States Index Total - Fund for Peace - 1','0033: Imports of goods and services  (BoP; current US$) - WDI - 30',0.36936,0.23317815,0.034260005,0.34808,4.321928,-0.36902824
'2707N: Failed States Index Total - Fund for Peace - 1','0743: Industry; value added  (current US$) - WDI - 675',0.36832,0.33145016,0.078889996,0.34616,4.321928,-0.19201516
'2707N: Failed States Index Total - Fund for Peace - 1','1398: Merchandise exports by the reporting economy  (current US$) - WDI - 1303',0.36652,0.2430977,0.12367998,0.36652,4.321928,-0.35131508
'2707N: Failed States Index Total - Fund for Peace - 1','1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI - 1011',0.36638,0.09272331,0.020470008,0.34909,4.4594316,0.5231221
'2707N: Failed States Index Total - Fund for Peace - 1','0666: Household final consumption expenditure; etc.  (current US$) - WDI - 598',0.36482,0.30752102,0.113719985,0.34521,4.321928,-0.23937204
'2707N: Failed States Index Total - Fund for Peace - 1','1319: International tourism; receipts  (current US$) - WDI - 1224',0.36474,0.23495218,0.061810017,0.36474,4.321928,-0.36026078
'2707N: Failed States Index Total - Fund for Peace - 1','0036: Service imports  (BoP; current US$) - WDI - 33',0.36309,0.1671187,0.080359995,0.34593,4.321928,-0.44268647
'2707N: Failed States Index Total - Fund for Peace - 1','1375: Commercial service imports  (current US$) - WDI - 1280',0.36309,0.16001433,0.07871002,0.34593,4.321928,-0.4506392
'2707N: Failed States Index Total - Fund for Peace - 1','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI - 810',0.36163,0.16990367,0.06945999,0.33776,4.169925,-0.43786564
'2707N: Failed States Index Total - Fund for Peace - 1','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO - 1716',0.36156,0.20666146,0.12358999,0.34113,4.321928,-0.3935715
'2707N: Failed States Index Total - Fund for Peace - 1','0694: Gross national expenditure  (constant 2005 US$) - WDI - 626',0.3615,0.29723987,0.096750006,0.3615,4.169925,-0.2534958
'2707N: Failed States Index Total - Fund for Peace - 1','0705: Gross fixed capital formation  (current US$) - WDI - 637',0.36059,0.3251195,0.13710001,0.33989,4.321928,-0.18833613
'2707N: Failed States Index Total - Fund for Peace - 1','0729: External balance on goods and services  (% of GDP) - WDI - 661',0.35894,0.2535137,0.07793,0.35894,4.321928,-0.3246942
'2707N: Failed States Index Total - Fund for Peace - 1','1000: Nonpregnant and nonnursing women can do the same jobs as men  (1=yes; 0=no) - WDI - 930',0.35854,0.21172796,0.21726,0.35854,4.169925,-0.3831606
'2707N: Failed States Index Total - Fund for Peace - 1','0756: Services; etc.; value added  (constant 2005 US$) - WDI - 688',0.35847,0.29220977,0.09215999,0.35847,4.169925,-0.2574106
'2707N: Failed States Index Total - Fund for Peace - 1','0686: Final consumption expenditure; etc.  (% of GDP) - WDI - 618',0.35823,0.27146518,0.08377001,0.33284,4.321928,0.29455867
'2707N: Failed States Index Total - Fund for Peace - 1','0376: Fossil fuel energy consumption  (% of total) - WDI - 362',0.3582,0.28162915,0.08036998,0.33459,4.169925,-0.27671444
'2707N: Failed States Index Total - Fund for Peace - 1','0791: GDP deflator  (base year varies by country) - WDI - 723',0.35818,0.3281945,0.038000003,0.35818,4.321928,0.1731632
'2707N: Failed States Index Total - Fund for Peace - 1','2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO - 1720',0.35807,0.24302796,0.10341999,0.34183,4.321928,-0.33917847
'2707N: Failed States Index Total - Fund for Peace - 1','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO - 1799',0.35753,0.16385706,0.08557999,0.33674,4.321928,-0.44008288
'2707N: Failed States Index Total - Fund for Peace - 1','0481: Consumer price index  (2010 = 100) - WDI - 430',0.35647,0.14761648,0.053489998,0.35647,4.321928,0.45700493
'2707N: Failed States Index Total - Fund for Peace - 1','0901: School enrollment; primary; male  (% gross) - WDI - 831',0.35638,0.33538285,0.04773,0.35638,4.169925,0.14490385
'2707N: Failed States Index Total - Fund for Peace - 1','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI - 811',0.35637,0.1985487,0.050110012,0.34331,4.169925,-0.39726728
'2707N: Failed States Index Total - Fund for Peace - 1','0852: Official exchange rate  (LCU per US$; period average) - WDI - 784',0.35594,0.3412847,0.066680014,0.33688,4.321928,0.12105913
'2707N: Failed States Index Total - Fund for Peace - 1','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO - 1800',0.3556,0.1581193,0.077250004,0.3556,4.321928,-0.444388
'2707N: Failed States Index Total - Fund for Peace - 1','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO - 1795',0.355,0.15369967,0.07299,0.355,4.321928,-0.44866505
'2707N: Failed States Index Total - Fund for Peace - 1','0847: Net current transfers from abroad  (current US$) - WDI - 779',0.35491,0.28669918,0.051989973,0.35491,4.169925,0.261172
'2707N: Failed States Index Total - Fund for Peace - 1','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO - 1801',0.3542,0.1744145,0.09057,0.33332,4.321928,-0.4240112
'2707N: Failed States Index Total - Fund for Peace - 1','1371: Merchandise imports by the reporting economy  (current US$) - WDI - 1276',0.3539,0.23413762,0.032759994,0.3539,4.321928,-0.34606698
'2707N: Failed States Index Total - Fund for Peace - 1','1373: Import value index  (2000 = 100) - WDI - 1278',0.35385,0.24119729,0.104,0.34062,4.4594316,0.33563778
