@relation MINE-Indicator-2006TO2013-0811

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'0811N: GDP per capita growth  (annual %) - WDI','0708: Gross fixed capital formation  (annual % growth) - WDI',0.16936,0.15105112,0.01698,0.16936,6.2479277,0.13531032
'0811N: GDP per capita growth  (annual %) - WDI','0695: Gross national expenditure  (constant LCU) - WDI',0.16934,0.1676303,0.040419996,0.16934,6.129283,0.041348487
'0811N: GDP per capita growth  (annual %) - WDI','0627: Air transport; registered carrier departures worldwide - WDI',0.16927,0.16719341,0.025069997,0.16635,6.2479277,-0.045569476
'0811N: GDP per capita growth  (annual %) - WDI','0929: Adjusted net enrollment rate; primary  (% of primary school age children) - WDI',0.16926,0.16850679,0.027779996,0.16926,6.129283,0.02744457
'0811N: GDP per capita growth  (annual %) - WDI','0773: Adjusted savings: particulate emission damage  (% of GNI) - WDI',0.16924,0.15980946,0.014179997,0.16924,6.357552,0.097110994
'0811N: GDP per capita growth  (annual %) - WDI','0821: Gross domestic income  (constant LCU) - WDI',0.16897,0.16734715,0.04051,0.16897,6.129283,0.040284712
'0811N: GDP per capita growth  (annual %) - WDI','0261: Net flows on external debt; long-term  (NFL; current US$) - WDI',0.16895,0.1658463,0.015859999,0.16895,5.9541965,0.05571086
'0811N: GDP per capita growth  (annual %) - WDI','0347: PPG; other private creditors  (TDS; current US$) - WDI',0.1688,0.15100086,0.019370005,0.1688,5.9541965,0.13341343
'0811N: GDP per capita growth  (annual %) - WDI','0571: Time to import  (days) - WDI',0.16865,0.1433091,0.03835,0.16632,6.426265,0.15918827
'0811N: GDP per capita growth  (annual %) - WDI','0272: PPG; multilateral concessional  (NFL; current US$) - WDI',0.1686,0.16450062,0.014440004,0.1686,5.9541965,0.06402632
'0811N: GDP per capita growth  (annual %) - WDI','0835: GNI per capita; PPP  (current international $) - WDI',0.16855,0.13808873,0.033639997,0.16673,6.4594316,-0.17453158
'0811N: GDP per capita growth  (annual %) - WDI','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO',0.16829,0.16757661,0.034100004,0.16506,6.2094536,-0.026709307
'0811N: GDP per capita growth  (annual %) - WDI','0178: PPG; bilateral  (DOD; current US$) - WDI',0.16824,0.1573441,0.04112,0.16824,5.9541965,0.10438338
'0811N: GDP per capita growth  (annual %) - WDI','1372: Merchandise imports from low- and middle-income economies within region  (% of total merchandise imports) - WDI',0.16786,0.15980294,0.038440004,0.16786,6.044394,0.08976108
'0811N: GDP per capita growth  (annual %) - WDI','0271: Net financial flows; multilateral  (NFL; current US$) - WDI',0.16784,0.16214374,0.021980003,0.16784,5.9541965,0.07547359
'0811N: GDP per capita growth  (annual %) - WDI','1901: Fixed-broadband subscriptions per 100 inhabitants - ITU',0.16774,0.14753015,0.020050004,0.16527,6.2479277,-0.14216134
'0811N: GDP per capita growth  (annual %) - WDI','0117: PPG; bilateral concessional  (AMT; current US$) - WDI',0.16752,0.15634769,0.040480003,0.16752,5.9541965,0.105699144
'0811N: GDP per capita growth  (annual %) - WDI','0722: Imports of goods and services  (constant 2005 US$) - WDI',0.16729,0.1656206,0.03397,0.16446,6.2479277,-0.040858448
'0811N: GDP per capita growth  (annual %) - WDI','0230: IMF charges  (INT; current US$) - WDI',0.16724,0.16215694,0.023330003,0.16724,5.9541965,0.07129554
'0811N: GDP per capita growth  (annual %) - WDI','0144: Commitments; official creditors  (COM; current US$) - WDI',0.16719,0.15989664,0.02234,0.16719,5.9541965,0.0854012
'0811N: GDP per capita growth  (annual %) - WDI','0485: Lending interest rate  (%) - WDI',0.16699,0.16371694,0.018040001,0.16369,6.044394,0.057210676
'0811N: GDP per capita growth  (annual %) - WDI','0194: PPG; IDA  (DOD; current US$) - WDI',0.16691,0.15675049,0.031000003,0.16691,5.9541965,0.10079441
'0811N: GDP per capita growth  (annual %) - WDI','1342: Share of tariff lines with specific rates; all products  (%) - WDI',0.1668,0.1492702,0.042330004,0.1668,6.044394,-0.13240014
'0811N: GDP per capita growth  (annual %) - WDI','0699: Exports of goods and services  (constant 2005 US$) - WDI',0.16675,0.16543339,0.03808,0.16421,6.2479277,-0.036285006
'0811N: GDP per capita growth  (annual %) - WDI','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO',0.16672,0.16524109,0.032399997,0.16385,6.2094536,-0.03845661
'0811N: GDP per capita growth  (annual %) - WDI','0688: Final consumption expenditure  (current LCU) - WDI',0.16668,0.16525671,0.029069997,0.16668,6.2094536,0.037726454
'0811N: GDP per capita growth  (annual %) - WDI','1334: Share of tariff lines with specific rates; manufactured products  (%) - WDI',0.16657,0.16648309,0.050839998,0.16657,6.044394,0.009322557
'0811N: GDP per capita growth  (annual %) - WDI','0663: General government final consumption expenditure  (annual % growth) - WDI',0.16644,0.15411392,0.007240005,0.16644,6.2479277,0.11102287
'0811N: GDP per capita growth  (annual %) - WDI','0311: PNG; commercial banks and other creditors  (NTR; current US$) - WDI',0.16638,0.16496482,0.027020007,0.16638,5.9541965,0.03761892
'0811N: GDP per capita growth  (annual %) - WDI','0067: Charges for the use of intellectual property; receipts  (BoP; current US$) - WDI',0.16636,0.15385327,0.034250006,0.16636,6.044394,-0.1118335
'0811N: GDP per capita growth  (annual %) - WDI','0262: Net flows on external debt; private nonguaranteed (PNG)  (NFL; current US$) - WDI',0.16633,0.1632444,0.020009995,0.16633,5.9541965,0.055548113
'0811N: GDP per capita growth  (annual %) - WDI','0882: School enrollment; tertiary (gross); gender parity index  (GPI) - WDI',0.16623,0.14818871,0.011849996,0.1634,6.129283,-0.13431783
'0811N: GDP per capita growth  (annual %) - WDI','0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI',0.16621,0.16177966,0.022029996,0.16621,5.9541965,0.06656074
'0811N: GDP per capita growth  (annual %) - WDI','1290: Survival to age 65; male  (% of cohort) - WDI',0.16613,0.15789308,0.022400007,0.16613,6.426265,-0.09075753
'0811N: GDP per capita growth  (annual %) - WDI','0074: Portfolio equity; net inflows  (BoP; current US$) - WDI',0.16612,0.16607048,0.031979993,0.16612,6.169925,-0.0070365635
'0811N: GDP per capita growth  (annual %) - WDI','0441: Total fisheries production  (metric tons) - WDI',0.16588,0.16024613,0.043869995,0.16356,6.4594316,0.075059004
'0811N: GDP per capita growth  (annual %) - WDI','0307: PPG; official creditors  (NTR; current US$) - WDI',0.16554,0.1653155,0.01151,0.16554,5.9541965,0.014983337
'0811N: GDP per capita growth  (annual %) - WDI','1305: Population; female  (% of total) - WDI',0.1655,0.16115129,0.05262,0.1655,6.426265,0.0659447
'0811N: GDP per capita growth  (annual %) - WDI','2717: Factionalized Elites - Fund for Peace',0.16539,0.14608178,0.06562,0.16539,6.2094536,0.13895403
'0811N: GDP per capita growth  (annual %) - WDI','0220: Average grant element on new external debt commitments; official  (%) - WDI',0.16538,0.15502971,0.013370007,0.16538,5.9541965,0.10173636
'0811N: GDP per capita growth  (annual %) - WDI','0010: Permanent cropland  (% of land area) - WDI',0.16535,0.16474862,0.06366,0.16535,6.426265,-0.024523007
'0811N: GDP per capita growth  (annual %) - WDI','0338: PPG; IDA  (TDS; current US$) - WDI',0.16519,0.15322009,0.01777,0.16519,5.9541965,0.10940707
'0811N: GDP per capita growth  (annual %) - WDI','0662: General government final consumption expenditure  (constant 2005 US$) - WDI',0.16512,0.16088285,0.027500004,0.16512,6.2094536,-0.0650935
'0811N: GDP per capita growth  (annual %) - WDI','2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.16508,0.16019125,0.026909992,0.16175,6.169925,-0.06991952
'0811N: GDP per capita growth  (annual %) - WDI','0850: Terms of trade adjustment  (constant LCU) - WDI',0.16506,0.16494763,0.040139996,0.16506,6.129283,-0.010600669
'0811N: GDP per capita growth  (annual %) - WDI','1352: Tariff rate; most favored nation; weighted mean; primary products  (%) - WDI',0.16494,0.16286236,0.030670002,0.16494,6.044394,0.04558113
'0811N: GDP per capita growth  (annual %) - WDI','0234: Interest payments on external debt; short-term  (INT; current US$) - WDI',0.16474,0.15418161,0.022469997,0.16474,5.9541965,0.102754004
'0811N: GDP per capita growth  (annual %) - WDI','0169: PPG; official creditors  (DIS; current US$) - WDI',0.16447,0.15722987,0.017890006,0.16447,5.9541965,0.08508898
'0811N: GDP per capita growth  (annual %) - WDI','0305: PPG; multilateral  (NTR; current US$) - WDI',0.16445,0.16057292,0.022770002,0.16445,5.9541965,0.06226629
'0811N: GDP per capita growth  (annual %) - WDI','0948: Pupil-teacher ratio; secondary - WDI',0.16427,0.15727852,0.012159996,0.16427,6.0,0.08361507
'0811N: GDP per capita growth  (annual %) - WDI','1059: Improved sanitation facilities; rural  (% of rural population with access) - WDI',0.16422,0.14901133,0.021120004,0.16218,6.426265,-0.12332347
'0811N: GDP per capita growth  (annual %) - WDI','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO',0.16394,0.16149464,0.04925,0.16102,6.2094536,-0.049450543
'0811N: GDP per capita growth  (annual %) - WDI','0906: School enrollment; primary; female  (% net) - WDI',0.16391,0.16202436,0.026730001,0.16114,6.087463,0.04342395
'0811N: GDP per capita growth  (annual %) - WDI','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO',0.16389,0.16084465,0.043920003,0.16074,6.2094536,-0.055184722
'0811N: GDP per capita growth  (annual %) - WDI','0181: Total change in external debt stocks  (current US$) - WDI',0.16384,0.15520112,0.018480003,0.16384,5.9541965,0.09294555
'0811N: GDP per capita growth  (annual %) - WDI','1285: Life expectancy at birth; female  (years) - WDI',0.16379,0.15913516,0.035390005,0.16379,6.426265,-0.06822634
'0811N: GDP per capita growth  (annual %) - WDI','0297: PPG; bilateral  (NTR; current US$) - WDI',0.16369,0.15951131,0.034949996,0.16369,5.9541965,-0.06464275
'0811N: GDP per capita growth  (annual %) - WDI','0667: Household final consumption expenditure; etc.  (current LCU) - WDI',0.16369,0.16235639,0.029830001,0.16369,6.2094536,0.036518607
'0811N: GDP per capita growth  (annual %) - WDI','0698: Exports of goods and services  (current LCU) - WDI',0.16349,0.16223568,0.035390005,0.16089,6.2854023,0.035416357
'0811N: GDP per capita growth  (annual %) - WDI','0433: Population in the largest city  (% of urban population) - WDI',0.16348,0.16234368,0.044579998,0.16071,6.2479277,0.033709276
'0811N: GDP per capita growth  (annual %) - WDI','1335: Tariff rate; applied; weighted mean; manufactured products  (%) - WDI',0.16344,0.16205218,0.025250003,0.16344,6.044394,0.037253406
'0811N: GDP per capita growth  (annual %) - WDI','0741: Manufacturing; value added  (constant LCU) - WDI',0.16337,0.16059178,0.04129,0.16337,6.2094536,0.052708805
'0811N: GDP per capita growth  (annual %) - WDI','0167: PPG; multilateral  (DIS; current US$) - WDI',0.16329,0.15614887,0.019819997,0.16329,5.9541965,0.08450521
'0811N: GDP per capita growth  (annual %) - WDI','0302: Net transfers on external debt; public and publicly guaranteed (PPG)  (NTR; current US$) - WDI',0.16328,0.16289414,0.023369998,0.16328,5.9541965,0.019643042
'0811N: GDP per capita growth  (annual %) - WDI','0009: Land under cereal production  (hectares) - WDI',0.16315,0.16111404,0.042049997,0.1604,6.3923173,0.045121614
'0811N: GDP per capita growth  (annual %) - WDI','0122: Principal repayments on external debt; public and publicly guaranteed (PPG)  (AMT; current US$) - WDI',0.16306,0.15566766,0.02082999,0.16306,5.9541965,0.08597869
'0811N: GDP per capita growth  (annual %) - WDI','0682: Final consumption expenditure; etc.  (current LCU) - WDI',0.16301,0.16174832,0.022760004,0.16028,6.2479277,0.03552011
'0811N: GDP per capita growth  (annual %) - WDI','0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI',0.16299,0.16052145,0.01177001,0.16299,5.9541965,0.049684633
'0811N: GDP per capita growth  (annual %) - WDI','0158: PPG; bilateral concessional  (DIS; current US$) - WDI',0.16287,0.15527076,0.010570005,0.16287,5.9541965,0.08717363
'0811N: GDP per capita growth  (annual %) - WDI','0738: Manufacturing; value added  (current LCU) - WDI',0.16278,0.16116375,0.02809,0.16278,6.2094536,0.040202726
'0811N: GDP per capita growth  (annual %) - WDI','0745: Industry; value added  (constant 2005 US$) - WDI',0.16278,0.16194402,0.035729997,0.16041,6.357552,-0.028913507
'0811N: GDP per capita growth  (annual %) - WDI','0776: Adjusted savings: net national savings  (current US$) - WDI',0.16278,0.15096949,0.041410003,0.16278,6.129283,0.108676195
'0811N: GDP per capita growth  (annual %) - WDI','0824: GNI  (current LCU) - WDI',0.16277,0.16231781,0.028439999,0.1601,6.321928,0.021264678
'0811N: GDP per capita growth  (annual %) - WDI','2792: Balance of Payments-Exports-Financial services (US dollar at current prices) - WTO',0.1625,0.15227053,0.025820002,0.15897,6.0,-0.1011408
'0811N: GDP per capita growth  (annual %) - WDI','0327: Debt service on external debt; total  (TDS; current US$) - WDI',0.16234,0.15579124,0.02284,0.16234,5.9541965,0.0809244
'0811N: GDP per capita growth  (annual %) - WDI','0599: Trademark applications; total - WDI',0.16231,0.16070455,0.034530006,0.1594,6.129283,0.04006804
'0811N: GDP per capita growth  (annual %) - WDI','0673: Household final consumption expenditure  (current LCU) - WDI',0.1623,0.16091819,0.027059995,0.1623,6.2094536,0.037172753
'0811N: GDP per capita growth  (annual %) - WDI','0761: Adjusted savings: education expenditure  (% of GNI) - WDI',0.16224,0.15707782,0.016899996,0.16023,6.426265,-0.07184826
'0811N: GDP per capita growth  (annual %) - WDI','0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI',0.16211,0.16052128,0.01554,0.1587,6.0,0.03985864
'0811N: GDP per capita growth  (annual %) - WDI','0008: Arable land  (% of land area) - WDI',0.16207,0.16048457,0.052550003,0.15931,6.4594316,0.039817534
'0811N: GDP per capita growth  (annual %) - WDI','1287: Life expectancy at birth; male  (years) - WDI',0.16171,0.15407439,0.033139996,0.16171,6.426265,-0.08738193
'0811N: GDP per capita growth  (annual %) - WDI','0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI',0.1617,0.1595635,0.011379998,0.1617,5.9541965,0.04622225
'0811N: GDP per capita growth  (annual %) - WDI','0258: PPG; bilateral concessional  (NFL; current US$) - WDI',0.16158,0.16112576,0.024379998,0.16158,5.9541965,0.021312878
'0811N: GDP per capita growth  (annual %) - WDI','1312: Rural population  (% of total population) - WDI',0.16158,0.15183645,0.03837,0.16158,6.4594316,0.09870938
'0811N: GDP per capita growth  (annual %) - WDI','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO',0.16154,0.15662417,0.033990003,0.16154,6.169925,-0.07011304
'0811N: GDP per capita growth  (annual %) - WDI','0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI',0.16149,0.1591209,0.034500003,0.15908,6.2094536,0.04867331
'0811N: GDP per capita growth  (annual %) - WDI','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI',0.16148,0.16097462,0.047659993,0.15857,6.169925,0.022480477
'0811N: GDP per capita growth  (annual %) - WDI','0717: Gross capital formation  (annual % growth) - WDI',0.16139,0.15403832,0.026079997,0.15907,6.2854023,0.08574195
'0811N: GDP per capita growth  (annual %) - WDI','0325: PPG; bilateral  (TDS; current US$) - WDI',0.16129,0.15018824,0.031770002,0.16129,5.9541965,0.10536493
'0811N: GDP per capita growth  (annual %) - WDI','0260: Net flows on external debt; total  (NFL; current US$) - WDI',0.16128,0.1541225,0.014839999,0.16128,5.9541965,0.08460208
'0811N: GDP per capita growth  (annual %) - WDI','1315: Urban population  (% of total) - WDI',0.1611,0.15135668,0.037890002,0.1611,6.4594316,-0.09870826
'0811N: GDP per capita growth  (annual %) - WDI','0276: PPG; official creditors  (NFL; current US$) - WDI',0.16106,0.15842651,0.014880002,0.16106,5.9541965,0.051317677
'0811N: GDP per capita growth  (annual %) - WDI','0298: PPG; bilateral concessional  (NTR; current US$) - WDI',0.16086,0.15845181,0.030929998,0.16086,5.9541965,-0.04907336
'0811N: GDP per capita growth  (annual %) - WDI','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.16075,0.16019529,0.03816,0.15806,6.2094536,-0.023552433
'0811N: GDP per capita growth  (annual %) - WDI','2819: Balance of Payments-Imports-Telecommunications services (US dollar at current prices) - WTO',0.1607,0.15145002,0.022329997,0.1607,5.9541965,-0.096176796
'0811N: GDP per capita growth  (annual %) - WDI','0709: Gross fixed capital formation  (constant LCU) - WDI',0.16066,0.1579978,0.030819997,0.15735,6.129283,0.051596418
'0811N: GDP per capita growth  (annual %) - WDI','0716: Gross capital formation  (constant 2005 US$) - WDI',0.16036,0.15897976,0.024409994,0.15749,6.2479277,-0.03715142
'0811N: GDP per capita growth  (annual %) - WDI','0236: PPG; IDA  (INT; current US$) - WDI',0.16017,0.15004416,0.020010002,0.16017,5.9541965,0.100627236
'0811N: GDP per capita growth  (annual %) - WDI','0360: Electricity production from hydroelectric sources  (% of total) - WDI',0.16007,0.14876768,0.029979996,0.16007,6.169925,0.106312364
'0811N: GDP per capita growth  (annual %) - WDI','2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO',0.16,0.15985388,0.038870003,0.15731,6.2094536,-0.0120881945
'0811N: GDP per capita growth  (annual %) - WDI','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO',0.16,0.157428,0.039570004,0.15763,6.2854023,-0.050714932
'0811N: GDP per capita growth  (annual %) - WDI','0052: Foreign direct investment; net  (BoP; current US$) - WDI',0.15995,0.14833695,0.03148,0.15709,6.2479277,-0.1077639
'0811N: GDP per capita growth  (annual %) - WDI','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.15986,0.15576658,0.040520005,0.15699,6.2094536,-0.06397988
'0811N: GDP per capita growth  (annual %) - WDI','2714: Public Services - Fund for Peace',0.15981,0.1355844,0.04218001,0.15981,6.2094536,0.15564576
'0811N: GDP per capita growth  (annual %) - WDI','0141: Commitments; public and publicly guaranteed  (COM; current US$) - WDI',0.15972,0.15426253,0.004950002,0.15972,5.9541965,0.073874734
'0811N: GDP per capita growth  (annual %) - WDI','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI',0.1597,0.15176168,0.02944,0.1597,6.044394,0.08909724
'0811N: GDP per capita growth  (annual %) - WDI','0580: Time to prepare and pay taxes  (hours) - WDI',0.15954,0.14904523,0.027560003,0.15762,6.3923173,0.10244394
'0811N: GDP per capita growth  (annual %) - WDI','0907: School enrollment; primary; male  (% net) - WDI',0.15948,0.1587062,0.020329997,0.15663,6.087463,0.027817322
'0811N: GDP per capita growth  (annual %) - WDI','0701: Exports of goods and services  (constant LCU) - WDI',0.15947,0.15688744,0.037510008,0.15947,6.129283,0.050818894
'0811N: GDP per capita growth  (annual %) - WDI','1035: Improved water source  (% of population with access) - WDI',0.15943,0.1434091,0.028980002,0.15943,6.426265,-0.12657365
'0811N: GDP per capita growth  (annual %) - WDI','0304: PPG; IDA  (NTR; current US$) - WDI',0.1594,0.1563415,0.02349,0.1594,5.9541965,0.055303726
'0811N: GDP per capita growth  (annual %) - WDI','0758: Services; etc.; value added  (constant LCU) - WDI',0.15932,0.15694992,0.04412,0.15658,6.2479277,0.04868334
'0811N: GDP per capita growth  (annual %) - WDI','0149: Currency composition of PPG debt; Japanese yen  (%) - WDI',0.15931,0.11572707,0.018669996,0.15931,5.9541965,0.20876525
'0811N: GDP per capita growth  (annual %) - WDI','0145: Commitments; private creditors  (COM; current US$) - WDI',0.15927,0.15581319,0.03999,0.15927,5.9541965,0.058794703
'0811N: GDP per capita growth  (annual %) - WDI','0256: Average maturity on new external debt commitments; private  (years) - WDI',0.15927,0.14608957,0.030770004,0.15927,5.9541965,0.11480607
'0811N: GDP per capita growth  (annual %) - WDI','0794: Gross value added at factor cost  (current US$) - WDI',0.15927,0.15337315,0.014090002,0.15927,6.2854023,-0.07679098
'0811N: GDP per capita growth  (annual %) - WDI','0273: Net financial flows; others  (NFL; current US$) - WDI',0.15918,0.15636633,0.03983,0.15918,5.9541965,0.053043958
'0811N: GDP per capita growth  (annual %) - WDI','0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI',0.15918,0.15911655,0.02646,0.15918,6.2479277,-0.00796506
'0811N: GDP per capita growth  (annual %) - WDI','0197: PPG; multilateral concessional  (DOD; current US$) - WDI',0.15916,0.15115356,0.019480001,0.15916,5.9541965,0.08947869
'0811N: GDP per capita growth  (annual %) - WDI','2706: Failed States Index Rank - Fund for Peace',0.159,0.12904644,0.024489999,0.159,6.2094536,-0.17307094
'0811N: GDP per capita growth  (annual %) - WDI','0491: Domestic credit provided by financial sector  (% of GDP) - WDI',0.15888,0.13725348,0.033749998,0.15657,6.3923173,-0.14705959
'0811N: GDP per capita growth  (annual %) - WDI','0732: Agriculture; value added  (current LCU) - WDI',0.15887,0.15667573,0.022799999,0.15887,6.2479277,0.04684311
'0811N: GDP per capita growth  (annual %) - WDI','1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (% of total merchandise exports) - WDI',0.15883,0.15037861,0.030770004,0.15581,6.2094536,0.09193144
'0811N: GDP per capita growth  (annual %) - WDI','0119: Principal repayments on external debt; long-term + IMF  (AMT; current US$) - WDI',0.1588,0.15228337,0.025360003,0.1588,5.9541965,0.080725655
'0811N: GDP per capita growth  (annual %) - WDI','0464: Total reserves in months of imports - WDI',0.15874,0.12625478,0.01782,0.15874,6.357552,0.18023655
'0811N: GDP per capita growth  (annual %) - WDI','0231: Interest payments on external debt; long-term  (INT; current US$) - WDI',0.15871,0.15419246,0.020289995,0.15871,5.9541965,0.06721269
'0811N: GDP per capita growth  (annual %) - WDI','0812: GDP per capita  (constant LCU) - WDI',0.15868,0.15656173,0.03570001,0.15868,6.321928,0.046024654
'0811N: GDP per capita growth  (annual %) - WDI','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI',0.15867,0.15760048,0.044410005,0.15867,6.321928,-0.03270352
'0811N: GDP per capita growth  (annual %) - WDI','0755: Services; etc.; value added  (current LCU) - WDI',0.15862,0.15814826,0.029640004,0.15862,6.2479277,0.021719584
'0811N: GDP per capita growth  (annual %) - WDI','0432: Population in largest city - WDI',0.15858,0.15774302,0.034939997,0.15565,6.087463,0.028930763
'0811N: GDP per capita growth  (annual %) - WDI','1033: Improved water source; rural  (% of rural population with access) - WDI',0.15856,0.13636972,0.02646,0.15683,6.426265,-0.14896399
'0811N: GDP per capita growth  (annual %) - WDI','0473: Broad money to total reserves ratio - WDI',0.15853,0.1521993,0.03531,0.15557,6.129283,-0.07956567
'0811N: GDP per capita growth  (annual %) - WDI','0361: Electric power transmission and distribution losses  (% of output) - WDI',0.1585,0.15469635,0.019810006,0.15589,6.2094536,0.061673734
'0811N: GDP per capita growth  (annual %) - WDI','0173: PNG; commercial banks and other creditors  (DIS; current US$) - WDI',0.15846,0.15374358,0.024880007,0.15846,5.9541965,0.06867629
'0811N: GDP per capita growth  (annual %) - WDI','0127: PPG; official creditors  (AMT; current US$) - WDI',0.15841,0.14937179,0.019530002,0.15841,5.9541965,0.09506952
'0811N: GDP per capita growth  (annual %) - WDI','2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO',0.15834,0.15445356,0.033840008,0.1548,6.129283,-0.062341377
'0811N: GDP per capita growth  (annual %) - WDI','1351: Tariff rate; applied; weighted mean; primary products  (%) - WDI',0.15831,0.15798792,0.025439993,0.15831,6.044394,0.017946336
'0811N: GDP per capita growth  (annual %) - WDI','0460: Domestic credit to private sector by banks  (% of GDP) - WDI',0.15825,0.15823117,0.038250007,0.15597,6.3923173,0.0043407795
'0811N: GDP per capita growth  (annual %) - WDI','1349: Tariff rate; most favored nation; simple mean; primary products  (%) - WDI',0.15823,0.15583037,0.024499997,0.15823,6.044394,0.048986133
'0811N: GDP per capita growth  (annual %) - WDI','0029: Cereal yield  (kg per hectare) - WDI',0.1582,0.14697605,0.030099995,0.15597,6.3923173,-0.105943136
'0811N: GDP per capita growth  (annual %) - WDI','0166: PPG; IDA  (DIS; current US$) - WDI',0.15813,0.15080108,0.018260002,0.15813,5.9541965,0.08560912
'0811N: GDP per capita growth  (annual %) - WDI','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO',0.15791,0.15610863,0.033480003,0.15791,6.129283,-0.042442597
'0811N: GDP per capita growth  (annual %) - WDI','0237: PPG; multilateral  (INT; current US$) - WDI',0.15786,0.15060428,0.011759996,0.15786,5.9541965,0.085180536
'0811N: GDP per capita growth  (annual %) - WDI','0221: Average grant element on new external debt commitments; private  (%) - WDI',0.15781,0.14771377,0.02787,0.15781,5.9541965,0.100480065
'0811N: GDP per capita growth  (annual %) - WDI','0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI',0.15777,0.15324752,0.007879999,0.15777,5.9541965,0.06724928
'0811N: GDP per capita growth  (annual %) - WDI','0691: Gross national expenditure deflator  (base year varies by country) - WDI',0.15773,0.15772897,0.03938,0.15773,6.129283,0.0010161416
'0811N: GDP per capita growth  (annual %) - WDI','0939: Lower secondary completion rate; female  (% of relevant age group) - WDI',0.15766,0.15710376,0.020429999,0.15766,6.044394,-0.023584425
'0811N: GDP per capita growth  (annual %) - WDI','0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI',0.15753,0.15670858,0.027799994,0.15753,6.2094536,0.028660243
'0811N: GDP per capita growth  (annual %) - WDI','0806: GDP; PPP  (constant 2011 international $) - WDI',0.15751,0.15749502,0.032429993,0.15508,6.4594316,0.0038701675
'0811N: GDP per capita growth  (annual %) - WDI','1103: Health expenditure; public  (% of GDP) - WDI',0.15749,0.14188688,0.030879997,0.15749,6.426265,-0.124912456
'0811N: GDP per capita growth  (annual %) - WDI','0185: External debt stocks; long-term  (DOD; current US$) - WDI',0.15714,0.15081266,0.025099996,0.15714,5.9541965,0.079544656
'0811N: GDP per capita growth  (annual %) - WDI','0936: Children out of school; male  (% of male primary school age) - WDI',0.15702,0.15607285,0.014370009,0.1541,6.087463,-0.03077565
'0811N: GDP per capita growth  (annual %) - WDI','0264: Net flows on external debt; short-term  (NFL; current US$) - WDI',0.15692,0.14290033,0.018639997,0.15692,5.9541965,0.118404664
'0811N: GDP per capita growth  (annual %) - WDI','1266: Refugee population by country or territory of origin - WDI',0.15692,0.15584414,0.02956,0.15692,6.426265,0.032800414
'0811N: GDP per capita growth  (annual %) - WDI','0163: Disbursements on external debt; public and publicly guaranteed (PPG)  (DIS; current US$) - WDI',0.15687,0.15154983,0.011390001,0.15687,5.9541965,0.07293947
'0811N: GDP per capita growth  (annual %) - WDI','0224: Average interest on new external debt commitments; private  (%) - WDI',0.15685,0.14463633,0.038039997,0.15685,5.9541965,0.11051546
'0811N: GDP per capita growth  (annual %) - WDI','0168: PPG; multilateral concessional  (DIS; current US$) - WDI',0.15673,0.15113564,0.004039999,0.15673,5.9541965,0.074795455
'0811N: GDP per capita growth  (annual %) - WDI','0062: Primary income receipts  (BoP; current US$) - WDI',0.15647,0.15147543,0.048,0.15398,6.3923173,-0.070672326
'0811N: GDP per capita growth  (annual %) - WDI','0049: Net trade in goods and services  (BoP; current US$) - WDI',0.15638,0.15551133,0.033209994,0.15365,6.2479277,0.029473014
'0811N: GDP per capita growth  (annual %) - WDI','0160: Disbursements on external debt; long-term + IMF  (DIS; current US$) - WDI',0.15637,0.15131064,0.00705,0.15637,5.9541965,0.07112918
'0811N: GDP per capita growth  (annual %) - WDI','0157: PPG; bilateral  (DIS; current US$) - WDI',0.15636,0.14939071,0.00852,0.15636,5.9541965,0.08348227
